GISJOIN,Shape_Area,fld_area,perc_fld_area
G24000504114071,926364.1426819998,6692.5202637,0.0072245027148005
G24000504114073,687322.9575640002,42536.3808117,0.0618870362812509
G24000504114074,428360.564161,48127.5897217,0.1123529889264296
G24000504114075,188964.541122,9588.7399902,0.0507435941857963
G24000504114082,606331.4199870002,1550.5899658,0.0025573307182946
G24000504114091,1091355.7223900002,13005.9003906,0.011917196312599
G24000504114092,1294139.60664,20630.5250854,0.0159414988765883
G24000504114102,705729.28287,63236.30078130001,0.0896041900431508
G24000504202001,474402.959903,2687.75,0.0056655422229017
G24000504202002,1307348.1008899997,285715.935669,0.2185461817510531
G24000504203011,551509.04508,29961.5,0.0543263982110282
G24000504203021,316233.015559,22225.9003906,0.0702833015436785
G24000504203031,856216.438099,9170.8896485,0.0107109478870336
G24000504204011,193077.45949500005,155.7749939,0.0008068005157486
G24000504204012,476302.91924600006,129467.7495117,0.2718180894558673
G24000504204021,366929.672218,102396.4980469,0.2790630079817155
G24000504211022,1717913.52448,30688.3408203,0.0178637285189248
G24000504212001,722458.9718700001,194503.6823426,0.2692245371929566
G24000504212002,181241.58705,19762.8803711,0.1090416426647594
G24000504213001,384664.643115,183512.1563416,0.477070507066949
G24000504213002,290326.910944,198438.4960938,0.6835001807051776
G24000504213003,1383195.7469299997,210708.1877442,0.1523343230427554
G24000504301011,356903.4118569999,5330.4599609,0.0149353012154329
G24000504301012,1110566.14756,133085.3984375,0.119835634041159
G24000504301041,647594.1973100002,34759.7001953,0.0536751260892794
G24000504303001,874025.462252,55360.80078130001,0.0633400320382638
G24000504303003,854936.724595,6812.5,0.0079684259712053
G24000504304002,1805276.6793799996,72662.480143,0.0402500519576617
G24000504304003,1943336.99652,57439.3400879,0.0295570661139877
G24000504306001,1301852.3575199996,85081.2047348,0.0653539583373938
G24000504306002,3377979.8023899994,669248.970459,0.1981210692809621
G24000504307001,505254.0924089999,54179.023283,0.1072312408686883
G24000504308001,647323.320342,24556.8622894,0.0379360074289087
G24000504308003,511488.540374,14479.8714066,0.0283092782411358
G24000504309001,803135.6789140002,34238.5861435,0.0426311357376096
G24000504309002,191231.324187,252.3730011,0.0013197262643708
G24000504401001,700720.755654,686.9329834,0.0009803234424801
G24000504403001,1228554.1545500003,28015.8829542,0.0228039462895811
G24000504404002,801391.993393,28662.6992188,0.0357661412331379
G24000504404003,946054.207425,13020.9897461,0.0137634711033535
G24000504405001,2580347.3108500005,162444.2159197,0.0629543996797038
G24000504406001,6143182.792449997,185573.2394666,0.0302079957143177
G24000504407011,1408041.11051,208299.7949219,0.1479358758541167
G24000504407021,1346203.4729600004,308144.2597656,0.2288987259021548
G24000504407022,1514238.13941,183716.7297058,0.1213261804232341
G24000504408001,2939098.03627,130254.3968582,0.0443178128972878
