GISJOIN,pop1990,hhsize1990,mhi1990,coastdist,cbddist,hhtrans1994,salesprice1994,salespricesf1994
G24000307407011023,1,3,43036,8360.44674,26808.96586,,,
G24000307407011024,2,3,43036,8340.069925,26761.93436,,,
G24000307407012000,6,3,43036,7870.516579,26561.22268,1,277850,115.3862126
G24000307407012001,1,3,43036,8080.601835,26737.52108,,,
G24000307407012004,1,3,43036,8153.932943,26642.39807,,,
G24000307407013000,212,2.559322034,38194,7216.837348,24173.98316,1,135000,132.3529412
G24000307407013001,78,2.559322034,38194,7393.905118,24673.43937,,,
G24000307407013003,6,3.111111111,38194,7714.454486,25384.79331,2,199900,102.4188309
G24000307407013004,4,3.10856025,38194,8253.321878,25858.08872,32,137350,108.0705321
G24000307407013005,6,1.5,38194,7773.21508,24839.93228,,,
G24000307407013009,1,3,38194,8713.563885,26538.11489,,,
G24000307407013012,4,3.111111111,38194,7957.15341,25935.48511,10,140046,110.9097579
G24000307407013013,3,3.111111111,38194,7833.885641,25777.64438,6,133892.5,105.9234831
G24000307407013015,1,3.110444568,38194,8424.605244,26170.83603,,,
G24000307407013018,1,3.11094789,38194,8340.200751,26138.89225,,,
G24000307407021000,65,3.404040572,62127,7670.223434,27022.23805,,,
G24000307407021001,3,3.413486387,62127,7397.841484,27264.69413,,,
G24000307407021003,2,3.413879012,62127,7288.493199,26636.34084,,,
G24000307407021004,1,3.413932418,62127,7884.867787,27549.88407,,,
G24000307407021005,3,3.413345616,62127,7632.108264,26778.37915,,,
G24000307407021006,2,3.413315542,62127,7448.517463,26513.76114,,,
G24000307407021007,4,3.413392069,62127,7367.183739,27094.90772,,,
G24000307407021011,4,3.412423586,62127,7755.041746,27050.90024,,,
G24000307407021016,8,3.41240592,62127,7113.825725,26325.34273,,,
G24000307407021019,184,3.417535914,62127,7021.740367,26925.90936,22,202582.5,89.09733228
G24000307407021020,5,3.418918919,62127,6915.764203,26587.47175,14,182217.5,82.48971053
G24000307407021021,14,3.418918919,62127,7052.4872,26678.69017,3,190735,78.8161157
G24000307407021024,9,3.418918919,62127,6951.076174,26373.46228,,,
G24000307407021025,133,3.339461323,62127,7903.67519,28684.26402,15,153400,93.50381264
G24000307407021026,19,6.333333333,62127,8265.440717,29591.69329,,,
G24000307407021027,113,3.101118995,62127,7379.038334,27775.93013,1,119900,110.2022059
G24000307407021028,53,3.785714286,62127,7155.688612,27833.46971,1,131500,127.9182879
G24000307407021029,79,3.192718444,62127,7434.000161,27774.99373,1,106000,119.9095023
G24000307407021030,158,3.95,62127,7242.546219,27782.02308,3,147000,79.11733046
G24000307407021031,84,3.36,62127,7107.164897,27877.43378,1,152000,68.49932402
G24000307407021032,389,3.554606946,62127,6976.564463,27617.86121,2,132000,105.6738855
G24000307407021033,46,3.418918919,62127,7003.577811,27389.30956,1,124500,121.1089494
G24000307407021034,13,3.417885967,62127,6937.568959,27141.39363,2,216745,77.09512221
G24000307407021035,39,3.192307692,62127,6867.688342,28403.27944,,,
G24000307407021037,40,3.192307692,62127,7010.593808,28839.73468,,,
G24000307407021040,8,3.406272639,62127,8325.391941,28174.42567,,,
G24000307407021041,1,3.414269972,62127,7992.418631,27935.47273,,,
G24000307407021042,2,3.41374792,62127,7985.764295,27879.80607,,,
G24000307407021043,1,3.414405304,62127,8043.917947,27936.72057,,,
G24000307407021044,1,3.413538621,62127,8124.313266,27886.79957,,,
G24000307407021045,1,3.414491118,62127,7957.421994,27941.15484,,,
G24000307407021054,18,3,62127,7967.518095,29826.12737,,,
G24000307407021056,20,2.5,62127,8199.319984,29810.81603,,,
G24000307407021060,4,3.413313758,62127,7137.840911,26545.68437,,,
G24000307407022000,1,3,28444,8928.780178,26809.29438,,,
G24000307407022009,5,3,28444,9023.597392,27683.00683,,,
G24000307407022022,38,3.454545455,28444,9551.143904,28570.82416,,,
G24000307407022024,112,3.862068966,28444,10438.86386,29713.68771,,,
G24000307407022025,19,1.9,28444,9717.39362,29941.63367,,,
G24000307407022026,9,4.5,28444,9026.844488,29541.35971,1,339000,103.2906764
G24000307407022027,153,2.732142857,28444,11099.87403,31820.08592,2,128436,92.89576786
G24000307408001001,95,3.518518519,64067,1621.008747,23282.17117,2,186500,113.9492754
G24000307408001002,21,3.5,64067,2767.673171,23188.15308,,,
G24000307408001003,92,3.213731826,64067,2342.032729,23784.71809,,,
G24000307408001004,61,3.403846154,64067,2885.174237,23918.876,1,223000,110.6150794
G24000307408001005,39,3.403846154,64067,2604.526551,24321.37473,,,
G24000307408001006,114,2.425531915,64067,1235.713279,23949.77737,,,
G24000307408001011,23,5.066177776,64067,2208.552918,24692.30329,,,
G24000307408001017,167,3.090909091,64067,1890.233575,25162.36895,1,306000,109.7167444
G24000307408001024,13,2.6,64067,3226.485867,24609.53548,,,
G24000307408001025,150,2.781938989,64067,3405.188645,25322.35627,,,
G24000307408001027,2,2.775012666,64067,3488.270242,25464.24914,,,
G24000307408001041,250,4.607849856,64067,2808.329112,25824.77976,,,
G24000307408002000,460,3.129251701,74632,3615.016028,26849.01128,4,206750,121.2120736
G24000307408002001,30,3.545454545,74632,4616.664061,27692.09538,,,
G24000307408002002,20,2.857142857,74632,3834.082224,26789.39862,,,
G24000307408002003,61,3.210526316,74632,4136.504195,27320.064,,,
G24000307408002004,90,3.103448276,74632,4031.142995,26673.4324,2,262500,128.6764706
G24000307408002008,239,3.186666667,74632,5209.608175,26686.92716,1,107000,83.46333853
G24000307408002012,69,2.555555556,74632,4027.951128,26985.30774,1,222000,116.2303665
G24000307408002013,41,3.416666667,74632,5013.101335,27708.22914,1,240000,82.24811515
G24000307408002014,73,3.318181818,74632,4246.098853,27236.69955,,,
G24000307408002016,34,3.30557121,74632,4443.233622,27740.45215,,,
G24000307408002018,45,3.214285714,74632,4055.916704,26306.52926,,,
G24000307408002019,9,3.545454545,74632,4717.934265,27876.66092,,,
G24000307408003000,15,3.409951504,62127,6031.156386,26128.02194,,,
G24000307408003001,15,3.409969756,62127,6014.563807,26213.89707,1,115453,75.36096606
G24000307408003002,689,3.409951866,62127,6411.493046,26820.24441,4,135000,135.9470468
G24000307408003003,134,3.621621622,62127,6436.689352,26622.57419,1,145000,72.82772476
G24000307408003004,127,3.175,62127,6408.108557,26697.16854,3,140000,130.3462322
G24000307408003005,62,3.647058824,62127,6353.580248,26868.55764,1,80000,81.46639511
G24000307408003006,150,3.191489362,62127,6460.907978,26492.81714,1,135900,138.3910387
G24000307408003007,126,2.930232558,62127,6617.106882,26804.44259,,,
G24000307408003008,85,3.4,62127,6736.18121,26812.07439,1,130000,132.3828921
G24000307408003009,116,3.515151515,62127,6637.557771,26578.96657,2,145000,114.6018442
G24000307408003010,129,3.394736842,62127,6729.606249,27408.98723,2,134200,106.2262273
G24000307408003011,363,3.462790951,62127,6463.990546,27398.22222,3,129000,131.3645621
G24000307408003012,93,3.444444444,62127,6537.644611,27509.49225,,,
G24000307408003013,56,3.294117647,62127,6659.085249,27630.33739,1,137000,137
G24000307408003014,41,3.409982058,62127,6226.224859,27076.44404,,,
G24000307408003015,126,3.405405405,62127,6413.395931,27163.85883,,,
G24000307408003016,76,3.304347826,62127,6796.271186,27470.70204,1,137900,75.76923077
G24000307408003017,72,3.6,62127,6628.977536,27561.8723,2,144700,95.39184309
G24000307409001000,26,2.888888889,42434,6847.959863,23959.32045,1,114000,90.47619048
G24000307409001001,29,3.222222222,42434,6966.048479,23947.41817,,,
G24000307409001002,134,2.809315593,42434,6888.282296,24297.19197,5,212999,81.30222841
G24000307409001003,236,3.27135889,42434,7007.355404,25015.01118,3,130000,118.1818182
G24000307409001004,17,2.5625,42434,6746.462954,24653.07726,,,
G24000307409001006,3,3.111111111,42434,7476.817083,25558.02564,,,
G24000307409001011,31,2.860215054,42434,7240.19482,24854.24228,,,
G24000307409001012,25,2.860215054,42434,7095.04724,24723.75009,,,
G24000307409001013,60,2.860215054,42434,7084.127644,24500.94653,,,
G24000307409001016,7,3.571428571,42434,7264.586,25732.7739,,,
G24000307409002000,31,3.299539171,45056,6238.374249,25067.27004,,,
G24000307409002001,649,3.299539171,45056,6825.427074,25599.7059,15,94000,90.90748031
G24000307409002002,191,3.410714286,45056,6731.874342,25574.12876,9,104900,129.375
G24000307409002004,108,3.6,45056,6769.315897,25499.57662,2,89850,75.81857396
G24000307409002005,118,3.6875,45056,6896.784516,25845.11496,,,
G24000307409002006,181,3.62,45056,6818.729751,25791.2012,1,94000,89.18406072
G24000307409002007,140,4,45056,6819.259742,25683.81134,3,103000,85
G24000307409002008,211,3.576271186,45056,6599.390714,25590.92354,1,91000,86.33776091
G24000307409002009,100,3.225806452,45056,6666.010011,25418.91126,1,106900,133.625
G24000307409002010,148,3.609756098,45056,6899.92671,25929.60486,2,95000,75.28902127
G24000307409002011,34,3.299539171,45056,6843.189803,25022.01161,,,
G24000307409002013,137,3.731481481,45056,6719.788785,26022.25938,22,171244.5,94.64584657
G24000307409002014,199,3.731481481,45056,6241.173063,25785.97426,11,135800,120.2321725
G24000307409002015,9,3.731481481,45056,6472.89846,26284.82555,2,89950,79.21310357
G24000307409002016,30,3.731481481,45056,6561.553228,26219.65472,5,184819,104.7272234
G24000307409002017,29,3.731481481,45056,6527.657987,26352.23544,2,131950,110.7881821
G24000307409003000,413,2.034482759,42434,6429.831177,24371.44645,7,115800,72.50341997
G24000307409003001,29,2.636363636,42434,6187.961126,24448.69725,,,
G24000307409003002,60,3,42434,6401.323994,24487.74912,1,120000,125
G24000307409003003,40,2.666666667,42434,6338.760065,24574.0585,,,
G24000307409003004,77,2.851851852,42434,6059.180897,24358.3552,2,87825,67.3305637
G24000307409003005,54,3,42434,6157.235115,24620.70934,,,
G24000307409003006,55,3.235294118,42434,6257.875686,24623.56038,,,
G24000307409003007,70,2.916666667,42434,6369.652674,24889.90857,,,
G24000307409003008,97,3.129032258,42434,6446.769316,24819.63085,1,70000,55.03144654
G24000307409003009,163,3.134615385,42434,6627.393008,24854.88774,2,123400,100.6273677
G24000307409003010,33,3.3,42434,6525.479131,24811.77703,,,
G24000307409003011,79,3.761904762,42434,6726.983474,25099.65363,1,118000,113.4615385
G24000307409003012,48,2.823529412,42434,6769.483713,25179.25883,,,
G24000307409003013,99,3.3,42434,6282.601497,24911.32847,,,
G24000307409004000,30,1.764705882,52427,5496.642336,24438.49738,,,
G24000307409004001,5,1.666666667,52427,5576.846795,24314.69557,,,
G24000307409004002,198,3.142857143,52427,5902.206061,24517.53499,,,
G24000307409004003,60,3.157894737,52427,5980.923466,24354.82801,,,
G24000307409004004,67,3.35,52427,5666.052587,24674.58124,1,142900,137.4038462
G24000307409004005,100,2.857142857,52427,5928.015286,24736.01328,1,160000,115.942029
G24000307409004006,73,3.318181818,52427,5779.843872,24926.39611,1,178000,81.35283364
G24000307409004007,53,2.786403035,52427,5826.772026,25183.00744,,,
G24000307409004008,43,3.307692308,52427,5848.435832,25086.35366,1,259000,96.96742793
G24000307409004009,62,2.695652174,52427,6082.765964,25109.76505,1,155000,86.11111111
G24000307409004010,69,3,52427,6015.874969,24998.57723,1,148000,72.33626588
G24000307409004011,68,2.615384615,52427,5888.13621,24820.10099,,,
G24000307409004012,61,3.054988421,52427,6172.391128,25236.34879,,,
G24000307409005001,61,2.914634146,45417,5240.019411,24477.11937,,,
G24000307409005003,155,2.914634146,45417,5279.108604,24802.43914,1,132000,111.2984823
G24000307409005005,22,2.914634146,45417,5378.821149,24567.08334,1,80000,67.45362563
G24000307409005006,128,2.71641791,45417,5355.290396,25370.42953,1,120000,138.7283237
G24000307409005007,23,2.875,45417,4950.107777,25016.22291,,,
G24000307409005008,16,2.285714286,45417,4797.417947,24982.17654,,,
G24000307409005009,8,2,45417,4921.868118,25175.76221,,,
G24000307409005010,21,3.5,45417,4859.239598,25082.70617,,,
G24000307409005011,14,2,45417,4889.183435,24913.82031,,,
G24000307409005014,54,2.71641791,45417,4586.917538,25142.51226,,,
G24000307410001000,147,2.826923077,42981,4816.403738,20959.22718,,,
G24000307410001002,209,3.073529412,42981,5133.02283,22210.14528,,,
G24000307410001003,159,3.18,42981,3975.730244,22167.13349,1,130000,28.57142857
G24000307410001004,32,3.641025641,42981,3975.29592,23469.42176,,,
G24000307410001005,4,3.641025641,42981,3346.508793,23208.97498,,,
G24000307410001006,17,3.641025641,42981,3184.461147,23166.18,1,232000,124.4635193
G24000307410001007,7,3.641025641,42981,2972.668148,23142.70598,1,260000,116.4874552
G24000307410001008,66,3.641025641,42981,3538.810687,23734.88779,1,125000,10.6292517
G24000307410001015,85,3.492612707,42981,4037.608949,24456.42527,,,
G24000307410001016,8,3.499388101,42981,4090.758179,25010.21944,,,
G24000307410002014,116,3,31783,3894.779971,19855.68539,3,130000,119.047619
G24000307410002015,14,3,31783,4564.945582,19236.8178,,,
G24000307410002016,58,2.52173913,31783,4222.733556,19520.89812,2,135750,123.6341783
G24000307410002017,24,3.428571429,31783,4048.269485,19778.9706,,,
G24000307410002018,18,3,31783,4477.762859,19372.80567,,,
G24000307410002019,27,3,31783,4069.066681,19676.89521,,,
G24000307410002020,48,3,31783,4252.261649,19871.00275,1,230000,109.9426386
G24000307410002021,6,3,31783,4322.425681,19713.44219,,,
G24000307410002022,193,3.046296296,31783,2917.295789,21442.24862,,,
G24000307410002033,136,3.046296296,31783,1913.701735,22616.89636,1,174900,99.14965986
G24000307410002034,45,3.214285714,31783,2409.79912,22636.82207,,,
G24000307410002035,114,3.166666667,31783,2692.344739,22848.74179,,,
G24000307410002036,88,2.933333333,31783,2354.895901,22894.5892,1,135000,109.8454028
G24000307410002037,7,3,31783,4517.966943,19320.65163,,,
G24000307501011000,83,2.372833628,42206,1351.557748,7326.435832,2,51902.5,41.38955343
G24000307501011001,83,2.372833769,42206,1275.8356,7546.215844,,,
G24000307501011002,76,2.372833633,42206,1458.278865,7491.415937,1,60000,47.84688995
G24000307501011003,21,2.325,42206,1532.610324,7526.732176,1,60000,47.84688995
G24000307501011004,67,2.325,42206,1595.47182,7621.447964,3,88000,83.33333333
G24000307501011005,101,2.590253657,42206,1683.703095,7680.536632,,,
G24000307501011006,16,3.1,42206,1666.143894,7729.446235,,,
G24000307501011007,18,3.005730678,42206,1670.821901,7687.590069,,,
G24000307501011008,37,3.142857143,42206,1613.2303,7770.458372,,,
G24000307501011009,53,2.909160603,42206,1590.051087,7852.714464,,,
G24000307501011010,17,1.888888889,42206,1651.837807,7851.288345,,,
G24000307501011011,27,2.16,42206,1509.524221,7817.691212,1,80000,103.626943
G24000307501011012,47,2.136363636,42206,1340.778113,7845.160875,1,114900,77.21774194
G24000307501011014,27,2.16,42206,1534.681192,7869.953427,1,113000,79.13165266
G24000307501012003,14,2,27708,790.3011227,6308.751956,1,95000,62.33595801
G24000307501012006,6,3,27708,782.9127635,6352.125608,,,
G24000307501012007,29,4.833333333,27708,785.0842345,6400.256332,,,
G24000307501012008,12,2.384615385,27708,859.9661231,6479.321359,,,
G24000307501012009,19,2.384615385,27708,780.55661,6444.032306,,,
G24000307501012010,34,2.428571429,27708,824.0738152,6538.38775,,,
G24000307501012011,61,2.541666667,27708,957.648451,6521.793939,,,
G24000307501012012,16,2.285714286,27708,917.9636025,6415.926707,,,
G24000307501012014,10,2,27708,1061.035538,6542.579777,,,
G24000307501012015,29,1.705882353,27708,1138.877804,6623.216832,,,
G24000307501012016,55,2.2,27708,1040.673709,6646.968142,1,105000,72.51381215
G24000307501012017,45,2.454545455,27708,894.3403436,6640.973399,,,
G24000307501012018,9,2.454545455,27708,814.2538224,6640.761483,,,
G24000307501012019,52,2.736842105,27708,1224.803264,6706.280774,,,
G24000307501012020,4,2,27708,1345.348285,6769.479416,,,
G24000307501012021,29,3.0625,27708,1286.179026,6768.669344,,,
G24000307501012022,7,4,27708,1404.28947,6824.083645,,,
G24000307501012023,20,3.0625,27708,1327.329782,6811.484948,3,62000,83.33333333
G24000307501012024,9,4,27708,1447.917094,6863.488097,,,
G24000307501012025,18,3,27708,1407.17497,6896.550956,,,
G24000307501012026,24,3,27708,1367.533509,6853.798732,,,
G24000307501012028,20,2.25,27708,1265.691387,6861.761167,,,
G24000307501012030,181,2.680555556,27708,1042.642206,6737.625435,1,60000,49.34210526
G24000307501012031,12,2.680555556,27708,858.2616827,6728.580507,,,
G24000307501012032,9,2.210526316,27708,904.5851758,6817.69456,,,
G24000307501012033,33,2.210526316,27708,987.5447598,6833.56835,,,
G24000307501012034,29,2.071428571,27708,1095.521775,6818.324302,,,
G24000307501012035,39,3.037037037,27708,1143.805361,6888.242134,7,89995,75.75757576
G24000307501012036,43,3.037037037,27708,1177.38587,6934.414664,,,
G24000307501012037,18,2.722222222,27708,1044.822185,6949.381436,,,
G24000307501012039,23,2.722222222,27708,1021.053902,6903.054977,,,
G24000307501013002,16,2.192307692,22650,1283.444733,7082.299954,,,
G24000307501013003,12,2.181818182,22650,1209.392735,7050.742826,,,
G24000307501013005,24,2.8,22650,1079.855172,7015.462993,,,
G24000307501013008,102,2.47826087,22650,1128.602329,7141.22271,,,
G24000307501013009,97,2.545454545,22650,1167.064332,7142.440487,2,58250,52.76268116
G24000307501013010,47,2.545454545,22650,1206.565406,7141.398416,,,
G24000307501013011,79,2.192307692,22650,1249.903987,7159.637087,2,50640.5,43.4514876
G24000307501013012,76,2.192307692,22650,1311.37205,7154.479732,1,21000,16.74641148
G24000307501013013,102,1.924528302,22650,1363.862369,7237.059845,2,65946.5,52.58891547
G24000307501013014,76,2.345454545,22650,1408.222027,7236.02048,1,61500,49.0430622
G24000307501013016,53,2.345454545,22650,1462.370098,7307.033,,,
G24000307501013017,77,2.40625,22650,1519.739017,7388.174556,,,
G24000307501013018,17,2.666666667,22650,1431.635652,7376.846963,,,
