GISJOIN,pop1990,hhsize1990,mhi1990,coastdist,cbddist,hhtrans1993,salesprice1993,salespricesf1993
G24051001604004012,188,2.98412698412698,13281,4484.046028,3015.336941,,,
G24051001604004013,157,3.27083333333333,13281,4484.046028,3015.336941,,,
G24051001604004014,151,3.68292682926829,13281,4484.046028,3015.336941,,,
G24051001604004015,177,3.76595744680851,13281,4484.046028,3015.336941,,,
G24051001604004016,93,2.90625,13281,4484.046028,3015.336941,,,
G24051001605001002,67,2.23333333333333,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001003,300,2.45934959349593,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001004,247,2.45934959349594,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001006,10,4.22703542050793,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001007,57,2.45934959349594,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001008,107,2.74358974358974,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001010,92,2.87234042553192,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001011,43,2.87234042553192,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001012,101,2.46341463414634,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001013,21,2.21311475409836,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001015,155,2.2463768115942,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605001016,114,2.21311475409836,19437,5488.711397,3887.181291,2,43750,45.24442756
G24051001605002001,19,3.8,31204,4835.913681,3483.698284,,,
G24051001605002002,18,2.88095238095238,31204,4835.913681,3483.698284,,,
G24051001605002003,103,2.88095238095238,31204,4835.913681,3483.698284,,,
G24051001605002004,137,3.18604651162791,31204,4835.913681,3483.698284,,,
G24051001605002005,158,3.09803921568627,31204,4835.913681,3483.698284,,,
G24051001605002006,89,2.54285714285714,31204,4835.913681,3483.698284,,,
G24051001605002007,81,2.79310344827586,31204,4835.913681,3483.698284,,,
G24051001605002009,38,3.16666666666667,31204,4835.913681,3483.698284,,,
G24051001605002010,85,2.5,31204,4835.913681,3483.698284,,,
G24051001605002011,99,2.53846153846154,31204,4835.913681,3483.698284,,,
G24051001605003000,84,4.2,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605003002,145,3.29545454545455,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605003003,152,3.53488372093023,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605003004,130,3.42105263157895,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605003005,114,3.25714285714286,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605003006,59,4.53846153846154,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605003007,89,2.87096774193548,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605003008,137,3.425,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605003009,75,3,26339,4700.862972,3609.834369,4,18000,12.15072806
G24051001605004000,244,2.80459770114943,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004001,23,2.46153846153846,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004002,108,2.76923076923077,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004003,9,2.46153846153846,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004004,114,2.28,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004005,106,3.02857142857143,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004006,93,2.73529411764706,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004007,113,3.05405405405405,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004008,86,2.7741935483871,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605004009,162,3.68181818181818,22500,5009.27237,3864.835775,2,51200,44.74962131
G24051001605005001,35,2.23255813953488,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005002,40,2.51219512195122,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005003,61,2.23255813953488,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005004,113,2.35416666666667,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005007,17,2.51219512195122,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005008,47,2.51219512195122,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005009,58,2.18032786885246,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005010,101,2.14893617021277,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005011,75,2.18032786885246,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005012,20,2.5,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005013,161,2.33333333333333,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005014,98,2.64864864864865,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005015,106,2.65,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001605005016,143,2.6,23750,5320.676141,3958.339981,3,23000,17.37160121
G24051001606001000,47,3.35714285714286,20179,5629.22534,4607.515335,2,33850,20.5390625
G24051001606001001,8,2.66666666666667,20179,5629.22534,4607.515335,2,33850,20.5390625
G24051001606001002,162,3,20179,5629.22534,4607.515335,2,33850,20.5390625
G24051001606001003,14,3.5,20179,5629.22534,4607.515335,2,33850,20.5390625
G24051001606001004,281,3.55696202531646,20179,5629.22534,4607.515335,2,33850,20.5390625
G24051001606001005,14,2,20179,5629.22534,4607.515335,2,33850,20.5390625
G24051001606001007,99,3.17721518987342,20179,5629.22534,4607.515335,2,33850,20.5390625
G24051001606001008,152,3.17721518987342,20179,5629.22534,4607.515335,2,33850,20.5390625
G24051001606002000,36,2.75675675675676,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002001,66,2.75675675675676,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002002,211,3.34920634920635,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002003,163,3.46808510638298,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002004,51,2.83333333333333,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002005,168,3.73333333333333,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002006,19,2.28571428571429,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002007,45,2.28571428571429,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002008,51,2.36842105263158,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002010,39,2.36842105263158,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002011,97,2.86842105263158,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002012,12,2.86842105263158,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002013,50,2.63157894736842,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002015,146,3.5609756097561,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002017,106,3.3728813559322,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002018,33,3.3728813559322,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002019,117,3.07894736842105,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606002020,60,3.3728813559322,24861,5394.245431,4262.667969,2,54450,42.25046251
G24051001606003000,131,3.54054054054054,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003001,134,3.35,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003002,145,3.29545454545455,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003003,1,1,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003005,76,2.60869565217391,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003006,255,3.75,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003007,64,3.36842105263158,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003008,44,2.60869565217391,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003009,190,3.22033898305085,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606003010,13,3.25,19735,5117.579031,4249.763445,3,48000,41.09589041
G24051001606004000,96,3.17307692307692,7021,5389.726024,4471.53686,,,
G24051001606004001,306,1.37837837837838,7021,5389.726024,4471.53686,,,
G24051001606004002,91,3.46138691883373,7021,5389.726024,4471.53686,,,
G24051001606004003,10,3.68,7021,5389.726024,4471.53686,,,
G24051001606004004,163,2.71428571428571,7021,5389.726024,4471.53686,,,
G24051001606004005,8,2.71428571428571,7021,5389.726024,4471.53686,,,
G24051001606004006,87,3.63414634146342,7021,5389.726024,4471.53686,,,
G24051001606004007,69,3.17307692307692,7021,5389.726024,4471.53686,,,
G24051001606004009,211,3.63414634146341,7021,5389.726024,4471.53686,,,
G24051001606005000,168,2.4,22031,5604.316046,4767.480078,2,23150,26.88753133
G24051001606005001,126,3.40540540540541,22031,5604.316046,4767.480078,2,23150,26.88753133
G24051001606005002,139,2.83673469387755,22031,5604.316046,4767.480078,2,23150,26.88753133
G24051001606005003,169,2.86440677966102,22031,5604.316046,4767.480078,2,23150,26.88753133
G24051001606005004,181,2.74242424242424,22031,5604.316046,4767.480078,2,23150,26.88753133
G24051001607001000,199,3.82292323907218,25893,6037.793025,4579.110275,,,
G24051001607001001,18,2.60526315789474,25893,6037.793025,4579.110275,,,
G24051001607001002,145,3.08510638297872,25893,6037.793025,4579.110275,,,
G24051001607001003,129,2.93181818181818,25893,6037.793025,4579.110275,,,
G24051001607001004,176,3.25862068965517,25893,6037.793025,4579.110275,,,
G24051001607001005,13,3.25862068965517,25893,6037.793025,4579.110275,,,
G24051001607001006,27,2.67857142857143,25893,6037.793025,4579.110275,,,
G24051001607001007,48,2.67857142857143,25893,6037.793025,4579.110275,,,
G24051001607002000,56,2.72972972972973,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607002001,45,2.72972972972973,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607002002,177,2.85483870967742,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607002003,133,3.24390243902439,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607002004,126,3.40540540540541,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607002005,196,3.16129032258065,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607002006,223,3.37878787878788,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607002007,51,2.76923076923077,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607002008,57,2.76923076923077,22500,5770.93876,4475.817037,2,31100,23.69141128
G24051001607003000,16,3.48387096774194,25966,5899.176373,4764.505938,3,19000,10.6981982
G24051001607003001,200,3.48387096774194,25966,5899.176373,4764.505938,3,19000,10.6981982
G24051001607003002,86,2.52941176470588,25966,5899.176373,4764.505938,3,19000,10.6981982
G24051001607003003,290,2.84577114427861,25966,5899.176373,4764.505938,3,19000,10.6981982
G24051001607003004,282,2.84577114427861,25966,5899.176373,4764.505938,3,19000,10.6981982
G24051001607003005,225,3,25966,5899.176373,4764.505938,3,19000,10.6981982
G24051001607004001,57,2.71428571428571,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004002,70,4.66666666666667,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004003,344,3.63536060941148,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004004,35,2.85185185185185,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004005,155,3.1,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004006,42,2.85185185185185,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004007,67,3.01351351351351,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004008,424,4.18260869565217,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004009,156,3.01351351351351,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004010,133,2.71428571428571,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004014,87,2.175,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004016,58,3.05263157894737,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004017,56,3.73333333333333,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607004018,91,3.03333333333333,17361,6119.348606,5064.013812,2,22500,16.36302294
G24051001607005000,130,2.70833333333333,29318,6263.469655,4951.366968,2,27750,20.43358021
G24051001607005002,16,3.2,29318,6263.469655,4951.366968,2,27750,20.43358021
G24051001607005003,109,2.94594594594595,29318,6263.469655,4951.366968,2,27750,20.43358021
G24051001607005004,107,3.24242424242424,29318,6263.469655,4951.366968,2,27750,20.43358021
G24051001607005005,35,2.69230769230769,29318,6263.469655,4951.366968,2,27750,20.43358021
G24051001607005006,166,3.60869565217391,29318,6263.469655,4951.366968,2,27750,20.43358021
G24051001607005008,36,2.375,29318,6263.469655,4951.366968,2,27750,20.43358021
G24051001607005009,78,2.375,29318,6263.469655,4951.366968,2,27750,20.43358021
G24051001607006000,119,2.975,24853,6444.930169,5145.859668,1,44900,33.4077381
G24051001607006001,128,3.1219512195122,24853,6444.930169,5145.859668,1,44900,33.4077381
G24051001607006002,95,3.16666666666667,24853,6444.930169,5145.859668,1,44900,33.4077381
G24051001607006003,117,3.25,24853,6444.930169,5145.859668,1,44900,33.4077381
G24051001607006004,140,2.5,24853,6444.930169,5145.859668,1,44900,33.4077381
G24051001607006005,164,3.2156862745098,24853,6444.930169,5145.859668,1,44900,33.4077381
G24051001607007000,69,2.65384615384615,20735,6596.913797,5280.026198,2,29250,22.58832778
G24051001607007001,48,2.66666666666667,20735,6596.913797,5280.026198,2,29250,22.58832778
G24051001607007002,56,3.29411764705882,20735,6596.913797,5280.026198,2,29250,22.58832778
G24051001607007003,439,2.31052631578947,20735,6596.913797,5280.026198,2,29250,22.58832778
G24051001607007004,85,2.65625,20735,6596.913797,5280.026198,2,29250,22.58832778
G24051001607007005,131,3.74285714285714,20735,6596.913797,5280.026198,2,29250,22.58832778
G24051001607007006,135,3,20735,6596.913797,5280.026198,2,29250,22.58832778
G24051001608011000,237,2.75581395348837,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011001,196,2.71818181818182,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011002,103,2.71818181818182,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011003,209,3.41025641025641,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011004,199,2.72602739726027,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011006,82,2.92857142857143,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011007,33,3.03174603174603,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011008,31,3.03174603174603,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011009,72,3.03174603174603,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011010,55,3.03174603174603,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011011,48,3.17021276595745,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011012,24,3.17021276595745,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011013,56,3.17021276595745,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011014,21,3.17021276595745,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011017,34,3.41025641025641,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011018,23,3.41025641025641,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011019,26,3.26470588235294,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011020,35,3.26470588235294,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011021,11,3.26470588235294,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608011022,39,3.26470588235294,20000,6998.428483,6245.411822,1,34000,23.41597796
G24051001608012000,42,3.21666666666667,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012001,56,3.21666666666667,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012002,32,3.21666666666667,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012004,34,3.13513513513514,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012005,23,3.13513513513513,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012006,40,3.13513513513514,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012007,25,2.19047619047619,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012008,21,2.19047619047619,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012009,43,2.82758620689655,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012010,39,2.82758620689655,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012011,30,2.54545454545455,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012012,23,2.54545454545455,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012013,18,3.13513513513513,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012014,63,3.21666666666667,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012015,57,3.54929577464789,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012016,48,3.54929577464789,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012017,101,3.54929577464789,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012018,43,3.54929577464789,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012019,3,3.54929577464789,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608012020,31,2.54545454545455,35208,6780.279253,6131.239164,2,37500,32.96285962
G24051001608013000,105,3.73684210526316,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013001,85,3.73684210526316,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013002,57,3.73684210526316,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013004,49,3.25,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013005,55,3.25,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013006,32,2.59259259259259,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013007,38,2.59259259259259,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013008,49,3.54545454545455,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013009,29,3.54545454545455,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013010,58,3.80769230769231,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013011,41,3.80769230769231,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013013,28,3.09756097560976,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013014,34,3.09756097560976,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013015,37,3.73684210526316,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013016,51,3.09756097560976,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608013017,141,3.09756097560976,27656,6670.82934,6099.104659,4,45200,43.82738095
G24051001608014000,169,3.52702702702703,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014001,46,3.52702702702703,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014002,46,3.52702702702703,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014004,40,3.33333333333333,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014005,36,3.43478260869565,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014006,43,3.43478260869565,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014007,68,3.81481481481481,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014008,49,3.81481481481482,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014009,40,4.25925925925926,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014010,50,4.25925925925926,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014012,149,3.54761904761905,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014013,89,3.81481481481482,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608014014,140,4.25925925925926,31316,6527.058537,6062.89073,3,47212,29.16666667
G24051001608021000,189,4.06,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021001,217,4.06,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021002,161,3.42718446601942,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021003,192,3.42718446601942,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021004,101,3.88461538461538,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021005,183,4.19277108433735,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021006,165,4.19277108433735,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021007,150,3.49295774647887,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021008,91,3.49295774647887,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608021009,89,3.46078563652881,30250,6072.549232,5391.156612,5,27790,20.43382353
G24051001608022000,170,3.46938775510204,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022001,190,3.95833333333333,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022002,128,3.76470588235294,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022004,7,3.68421052631579,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022005,168,4,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022006,46,4.17857142857143,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022007,86,3.73913043478261,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022008,78,3.54545454545455,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022009,133,3.68421052631579,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022010,24,3.62962962962963,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022011,74,3.62962962962963,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608022012,188,4.17857142857143,32308,6079.308625,5524.283411,2,26500,23.60236785
G24051001608023002,61,2.85,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023003,38,3.45454545454545,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023004,32,3.03846153846154,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023006,23,2.85,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023007,47,3.03846153846154,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023012,45,3.35714285714286,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023013,34,3.26190476190476,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023014,36,3.26190476190476,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023015,36,3.26190476190476,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023016,94,2.93181818181818,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023017,94,3.4,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023020,30,2.85,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023021,42,3.4,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023022,107,3.26190476190476,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023023,38,3.35714285714286,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023024,58,3.35714285714286,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023025,30,3.26190476190476,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023028,35,2.93181818181818,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023029,34,2.48780487804878,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023030,39,3.41860465116279,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023031,33,3.41860465116279,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023032,42,3.41860465116279,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023033,24,3.31707317073171,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023034,62,3.31707317073171,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023035,33,3.41860465116279,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023039,30,3.26190476190476,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023040,26,2.48780487804878,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023041,21,2.48780487804878,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023042,22,2.48780487804878,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023043,15,3.02380952380952,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023044,56,3.02380952380952,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023045,50,3.31707317073171,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023046,30,3.02380952380952,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001608023047,27,3.02380952380952,28667,6743.156414,5889.224348,3,37000,29.52205882
G24051001701001002,13,1.625,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001004,36,2.6,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001005,48,3.42857142857143,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001006,10,1.66666666666667,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001007,27,1.5,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001008,17,2.42857142857143,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001010,29,2.6,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001011,5,2.5,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001013,10,1.53333333333333,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001014,13,1.53333333333333,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001015,100,1.92307692307692,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001016,60,1.93548387096774,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001017,21,1.75,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001018,8,1,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001020,97,1.86538461538462,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001022,118,1.55263157894737,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001024,59,1.4390243902439,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701001025,17,1.54545454545455,20944,3980.9246,1171.575063,1,73900,66.57657658
G24051001701002000,201,4.27659574468085,20944,3828.679813,1235.601202,1,92395,66.37571839
G24051001701002001,72,4.8,20944,3828.679813,1235.601202,1,92395,66.37571839
G24051001701002003,35,2.1875,20944,3828.679813,1235.601202,1,92395,66.37571839
G24051001701002005,39,1.44444444444444,20944,3828.679813,1235.601202,1,92395,66.37571839
G24051001701002007,27,1.72727272727273,20944,3828.679813,1235.601202,1,92395,66.37571839
G24051001701002009,29,1.72727272727273,20944,3828.679813,1235.601202,1,92395,66.37571839
G24051001701002010,165,1.96638655462185,20944,3828.679813,1235.601202,1,92395,66.37571839
G24051001701002011,69,1.96638655462185,20944,3828.679813,1235.601202,1,92395,66.37571839
G24051001702001006,99,1.92771084337349,4999,4260.39645,1583.643556,,,
G24051001702001007,61,1.92771084337349,4999,4260.39645,1583.643556,,,
G24051001702001009,69,2,4999,4260.39645,1583.643556,,,
G24051001702001010,41,2,4999,4260.39645,1583.643556,,,
G24051001702001012,626,2.01151631477927,4999,4260.39645,1583.643556,,,
G24051001702001013,2,2.01151631477927,4999,4260.39645,1583.643556,,,
G24051001702001014,420,2.01151631477927,4999,4260.39645,1583.643556,,,
G24051001702001015,104,2.0625,4999,4260.39645,1583.643556,,,
G24051001702001016,61,2.0625,4999,4260.39645,1583.643556,,,
G24051001702001017,118,1.95744680851064,4999,4260.39645,1583.643556,,,
