GISJOIN,pop2020
G24003308031001021,0
G24003308031001022,0
G24003308031001023,0
G24003308031001024,0
G24003308031001031,37.491446942448
G24003308031001019,55
G24003308031001034,67
G24003308031001029,12
G24003308031001032,34
G24003308031001030,78
G24003308031001025,42
G24003308031001028,0
G24003308031001026,0
G24003308031001027,0
G24003308031001033,73
G24003308031001015,49
G24003308031001009,15.39184316932
G24003308031001036,0
G24003308031001037,0
G24003308031001038,0
G24003308031001018,52
G24003308031001035,79
G24003308031002000,642
G24003308031002002,0
G24003308031002001,25
G24003308031002003,92
G24003308031002004,100.215246636795
G24003308031002007,50.784753363205
G24003308031002005,34
G24003308031002006,1
G24003308031002008,12
G24003308031002009,108
G24003308031002011,54
G24003308031002012,81
G24003308031002013,84
G24003308031002014,56
G24003308031002015,76
G24003308031002016,34.533333333321
G24003308031002017,0
G24003308031002021,2.466666666679
G24003308031002018,80
G24003308031002010,0
G24003308031002019,44
G24003308031002022,0
G24003308031002020,15
G24003308032001000,0
G24003308032001001,0
G24003308032001002,0
G24003308032001003,0
G24003308032001007,0
G24003308032001008,1187
G24003308032001009,0
G24003308032001011,0
G24003308032001014,170
G24003308032001012,57
G24003308032001010,40
G24003308032001015,84
G24003308032001013,93
G24003308032001006,0
G24003308032001004,0
G24003308032001005,0
G24003308032001016,0
G24003308032002000,0
G24003308032002001,0
G24003308032002002,0
G24003308032002006,0
G24003308032002007,0
G24003308032002008,0
G24003308032002009,0
G24003308032002005,78
G24003308032002003,0
G24003308032002004,313
G24003308032002010,173
G24003308032002011,532.447427293002
G24003308032002012,0
G24003308032002015,65.552572706998
G24003308032002013,14
G24003308032002014,53
G24003308033001000,0
G24003308033001001,0
G24003308033001002,0
G24003308033001003,63
G24003308033001004,163
G24003308033001006,0
G24003308033001005,62
G24003308033001011,123
G24003308033001007,159
G24003308033001008,130
G24003308033001009,93
G24003308033001010,133
G24003308033001012,90
G24003308033001013,54
G24003308033001014,106
G24003308033001015,55
G24003308033001016,85
G24003308033001017,146
G24003308033001018,0
G24003308033001019,0
G24003308033002000,0
G24003308033002003,0
G24003308033002002,0
G24003308033002001,213
G24003308033002004,40
G24003308033002005,126
G24003308033002025,0
G24003308033002006,66
G24003308033002007,257
G24003308033002008,109
G24003308033002009,26
G24003308033002010,46
G24003308033002011,22
G24003308033002012,58
G24003308033002013,49
G24003308033002014,58
G24003308033002015,45
G24003308033002016,54
G24003308033002017,77
G24003308033002018,33
G24003308033002019,17
G24003308033002020,63
G24003308033002021,0
G24003308033002022,8
G24003308033002023,22
G24003308033002024,44
G24003308033003000,0
G24003308033003001,0
G24003308033003002,63
G24003308033003031,0
G24003308033003003,26
G24003308033003004,52
G24003308033003005,95
G24003308033003006,87
G24003308033003007,46
G24003308033003008,0
G24003308033003009,0
G24003308033003010,0
G24003308033003030,0
G24003308033003015,0
G24003308033003016,0
G24003308033003029,0
G24003308033003017,0
G24003308033003018,53.07317073168
G24003308033003022,42.92682926832
G24003308033003021,60
G24003308033003019,45
G24003308033003020,34
G24003308033003025,35
G24003308033003023,173
G24003308033003024,0
G24003308033003011,0
G24003308033003013,0
G24003308033003012,0
G24003308033003028,0
G24003308033003027,26
G24003308033003026,32
G24003308033003014,0
G24003308033003032,0
G24003308033004000,78.648888888924
G24003308033004002,79.351111111076
G24003308033004001,118
G24003308033004016,29
G24003308033004003,24
G24003308033004004,53
G24003308033004005,65
G24003308033004006,36
G24003308033004007,63
G24003308033004008,23
G24003308033004009,43
G24003308033004010,277
G24003308033004011,93
G24003308033004012,67
G24003308033004015,72
G24003308033004013,61.415204678326
G24003308033004014,56.584795321674
G24003308034021000,972
G24003308034021001,0
G24003308034021002,0
G24003308034021014,0
G24003308034021003,138
G24003308034021004,0
G24003308034021005,0
G24003308034021009,0
G24003308034021006,0
G24003308034021007,135.514705882325
G24003308034021008,339.485294117675
G24003308034021010,0
G24003308034021012,376
G24003308034021011,403.944246441535
G24003308034021013,198.055753558465
G24003308034022004,161
G24003308034022005,102
G24003308034022001,165.325373134372
G24003308034022002,0
G24003308034022003,6.674626865628
G24003308034022007,228.59693877538
G24003308034022009,61.40306122462
G24003308034022006,252
G24003308034022008,114
G24003308034011000,0
G24003308034011001,0
G24003308034011003,0
G24003308034011004,0
G24003308034011005,278.564263322947
G24003308034011006,0
G24003308034011007,4.435736677053
G24003308034011002,0
G24003308034011008,0
G24003308034011009,137
G24003308034011010,301
G24003308034012000,0
G24003308034023000,0
G24003308034012001,189
G24003308034012002,0
G24003308034022000,0
G24003308034012003,237
G24003308034012005,168
G24003308034012004,93.603864734236
G24003308034012006,0
G24003308034012007,79.396135265764
G24003308034023001,0
G24003308034023002,0
G24003308034023004,371
G24003308034023005,151
G24003308034023003,0
G24003308034023009,103
G24003308034023006,194.278931750864
G24003308034023008,53.721068249136
G24003308034023007,104
G24003308035081000,10
G24003308035081001,0
G24003308035081002,51.963302752227
G24003308035081003,47.091743119344
G24003308035081004,28.417431192732
G24003308035081005,36.536697247773
G24003308035081006,12.990825688101
G24003308035081008,0
G24003308035081007,0
G24003308035081017,41.81818181816
G24003308035081018,38.18181818184
G24003308035081019,318.29998147608
G24003308035082038,0
G24003308035083001,0
G24003308035081009,53.958333333284
G24003308035081010,0
G24003308035081016,3.083333333284
G24003308035081022,22.354166666716
G24003308035081023,42.395833333284
G24003308035081033,26.208333333284
G24003308035081011,135
G24003308035081014,0
G24003308035081015,92
G24003308035081012,68
G24003308035081013,64
G24003308035081024,31.504702194375
G24003308035081025,31.504702194375
G24003308035081027,11.99059561125
G24003308035081026,0
G24003308035081028,0
G24003308035081029,0
G24003308035081030,0
G24003308035081031,0
G24003308035081032,0
G24003308035251000,0
G24003308035082006,70
G24003308035082001,131.689033986182
G24003308035082005,38.782681178714
G24003308035082000,0
G24003308035082002,0
G24003308035082003,25
G24003308035082004,0
G24003308035082007,30
G24003308035082008,37
G24003308035082009,57
G24003308035082010,75
G24003308035082011,316.910828025537
G24003308035082013,0
G24003308035082014,0
G24003308035082019,4.089171974463
G24003308035082022,0
G24003308035082023,0
G24003308035082024,0
G24003308035082037,0
G24003308035082018,79
G24003308035082015,0
G24003308035082012,51
G24003308035082020,0
G24003308035082021,0
G24003308035082027,0
G24003308035082025,202
G24003308035082026,0
G24003308035082032,0
G24003308035082033,0
G24003308035082034,0
G24003308035082028,0
G24003308035082029,48.529411764669
G24003308035082031,50.470588235331
G24003308035082039,105
G24003308035082030,68
G24003308035081020,0
G24003308035081021,0
G24003308035082016,0
G24003308035082017,0
G24003308035082035,77.70001852392
G24003308035082036,0
G24003308035082044,0
G24003308035082040,63
G24003308035082041,54
G24003308035082042,21
G24003308035082043,10
G24003308035083000,8
G24003308035083002,1284
G24003308035083003,0
G24003308035083004,0
G24003308035092008,68
G24003308035092000,16.207608370039
G24003308035092001,0
G24003308035092002,0
G24003308035092003,0
G24003308035092005,0
G24003308035092006,13
G24003308035092009,0
G24003308035092010,0
G24003308035091010,0
G24003308035091011,0
G24003308035092004,0
G24003308035091012,1810.39856538578
G24003308035091015,21.540327850228
G24003308035091027,21.540327850228
G24003308035092025,113
G24003308035092024,92.792391629961
G24003308035092011,0
G24003308035092012,0
G24003308035092014,0
G24003308035092016,0
G24003308035092018,0
G24003308035092015,0
G24003308035092013,0
G24003308035092007,121
G24003308035092019,954
G24003308035092020,0
G24003308035092021,0
G24003308035092026,0
G24003308035092027,0
G24003308035092028,0
G24003308035092022,0
G24003308035092023,0
G24003308035092017,0
G24003308035091000,0
G24003308035091001,0
G24003308035091026,0
G24003308035091007,0
G24003308035091006,0.3576750198
G24003308035091008,0.645664404954
G24003308035091020,1.03039082241
G24003308035091021,0.429674937513
G24003308035091022,0.160467245181
G24003308035091023,0.084949617201
G24003308035091024,0.109090161039
G24003308035091025,0.182087791899
G24003308035091002,0
G24003308035091003,0
G24003308035091004,0
G24003308035091005,0
G24003308035091009,0
G24003308035091014,0
G24003308035091017,430
G24003308035091018,0
G24003308035091019,0
G24003308035091013,56.356189880205
G24003308035091016,454.16458903356
G24003308035121012,111.052098875712
G24003308035123000,1029.29010549243
G24003308035123005,0
G24003308035123014,204.738309789408
G24003308035123018,3.91948584245
G24003308035121013,59
G24003308035121023,485
G24003308035123016,38
G24003308035123013,82
G24003308035121018,23
G24003308035121015,22
G24003308035123006,38
G24003308035123001,0
G24003308035123003,0
G24003308035123004,0
G24003308035123015,0
G24003308035123007,44
G24003308035121020,128
G24003308035123009,75
G24003308035121019,108
G24003308035123012,43
G24003308035123011,46
G24003308035123002,84
G24003308035121017,62
G24003308035121016,78.542553191437
G24003308035121024,28.457446808563
G24003308035123008,47
G24003308035123010,24
G24003308035121014,62
G24003308035121021,0
G24003308035123017,0
G24003308035123019,0
G24003308035121022,47
G24003308035123021,158.483681471148
G24003308035123020,68
G24003308035122000,128.35351089591
G24003308035122002,441.64648910409
G24003308035122006,0
G24003308035122003,110
G24003308035122004,19.659574468116
G24003308035122005,46.340425531884
G24003308035122001,109.205882352904
G24003308035122017,15.490196078388
G24003308035122018,33.30392156855
G24003308035122015,62
G24003308035122007,242
G24003308035122008,0
G24003308035122009,0
G24003308035122010,196
G24003308035122011,295
G24003308035122012,55
G24003308035122013,56
G24003308035122014,21
G24003308035122016,69
G24003308035122022,69
G24003308035122021,171
G24003308035122019,0
G24003308035122020,154.516318528852
G24003308035121000,0
G24003308035121001,968
G24003308035121002,0
G24003308035121004,0
G24003308035121006,0
G24003308035121007,0
G24003308035121008,0
G24003308035121009,0
G24003308035121003,130
G24003308035121005,119
G24003308035121010,0
G24003308035121011,0
G24003308035131000,434
G24003308035131002,0
G24003308035131006,0
G24003308035131001,141
G24003308035131003,667
G24003308035131004,0
G24003308035131005,0
G24003308035131007,0
G24003308035131008,0
G24003308035132000,0
G24003308035132001,0
G24003308035132002,1313
G24003308035132003,0
G24003308035132004,0
G24003308035132007,0
G24003308035132008,0
G24003308035132009,0
G24003308035132010,0
G24003308035132011,0
G24003308035132012,0
G24003308035132013,0
G24003308035132005,15
G24003308035132006,148
G24003308035133000,0
G24003308035133002,0
G24003308035133006,0
G24003308035133003,19.444274933226
G24003308035133004,0
G24003308035133005,0
G24003308035133007,918.315185869274
G24003308035133008,0
G24003308035133011,0
G24003308035133018,0
G24003308035133001,0
G24003308035133009,5.957999239589
G24003308035133010,1.489499809588
G24003308035133012,1.489499809588
G24003308035133013,0
G24003308035133014,0
G24003308035133015,0
G24003308035133016,0
G24003308035133017,0
G24003308035133019,145.226231469466
G24003308035133020,0
G24003308035133021,449.586945458497
G24003308035133024,0
G24003308035133025,0
G24003308035133026,0
G24003308035133029,33.513745723152
G24003308035133030,23.087247053562
G24003308035133031,98.306987456311
G24003308035133022,5.721588784197
G24003308035133023,2.860794392313
G24003308035133027,403
G24003308035133028,68
G24003308035142000,87
G24003308035142004,91.56756756752
G24003308035142006,11.29729729733
G24003308035142012,0
G24003308035142017,0
G24003308035142018,0
G24003308035142019,7.13513513515
G24003308035142003,76
G24003308035142007,53
G24003308035142010,93
G24003308035142011,209
G24003308035142005,42
G24003308035142008,0
G24003308035142009,146
G24003308035142034,0
G24003308035142020,72
G24003308035142021,0
G24003308035142022,0
G24003308035142013,0
G24003308035142014,0
G24003308035142015,0
G24003308035142016,0
G24003308035142028,0
G24003308035142027,119
G24003308035142024,516.14327772293
G24003308035142026,140.70657507381
G24003308035142033,13.15014720326
G24003308035142036,0
G24003308035142025,25
G24003308035142023,0
G24003308035142001,234
G24003308035142002,12
G24003308035142031,59
G24003308035142030,49
G24003308035142029,75
G24003308035142032,57
G24003308035142035,0
G24003308035141068,248.174793008266
G24003308035141070,77.00750255703
G24003308035141071,0.561074699802
G24003308035141072,2.840440668111
G24003308035141073,4.680544206651
G24003308035141115,47.735644859817
G24003308035141122,0
G24003308035141126,0
G24003308035141127,0
G24003308035141128,0
G24003308035141129,0
G24003308035141118,0
G24003308035141119,0
G24003308035141120,0
G24003308035141121,0
G24003308035141069,0
G24003308035141088,581.001248439416
G24003308035141089,0
G24003308035141091,0
G24003308035141092,10.93383270914
G24003308035141093,12.064918851444
G24003308035141095,0
G24003308035141111,0
G24003308035141114,0
G24003308035141096,141
G24003308035141130,0
G24003308035141090,128
G24003308035141094,43
G24003308035141011,0
G24003308035141113,0
G24003308035141003,0
G24003308035141004,0
G24003308035141005,0
G24003308035141006,0
G24003308035141020,0
G24003308035141021,0
G24003308035141022,0
G24003308035141023,0
G24003308035141024,0
G24003308035141025,0
G24003308035141026,0
G24003308035141027,0
G24003308035141028,0
G24003308035141029,0
G24003308035141030,0
G24003308035141031,0
G24003308035141032,0
G24003308035141033,0
G24003308035141132,0
G24003308035141133,0
G24003308035141002,0
G24003308035141007,0
G24003308035141008,100.463923540591
G24003308035141009,373.310987765911
G24003308035141010,5.764860707151
G24003308035141013,2.37622705463
G24003308035141052,32.643837516212
G24003308035141061,4.857041567885
G24003308035141062,7.113341670669
G24003308035141116,6.469780176418
G24003308035141012,0
G24003308035141050,0
G24003308035141051,0
G24003308035141014,393.222612481304
G24003308035141015,3.35753502824
G24003308035141016,9.276611932008
G24003308035141017,28.288678965944
G24003308035141018,31.602324647496
G24003308035141019,3.614886197928
G24003308035141124,2.63735074708
G24003308035141034,6.362329784895
G24003308035141035,0.459428515755
G24003308035141036,0.191753347455
G24003308035141037,5.67420200889
G24003308035141038,0.076165420245
G24003308035141039,0.379162505175
G24003308035141040,0.49661802798
G24003308035141041,0.27124795986
G24003308035141042,0.350661372435
G24003308035141043,0.22362427224
G24003308035141044,0.12082531485
G24003308035141045,0.134101483515
G24003308035141046,0.021111950175
G24003308035141048,0.09926676573
G24003308035141049,0.12102831438
G24003308035141125,0.018472956405
G24003308035141047,0
G24003308035141053,0.39872811763
G24003308035141055,7.63744346973
G24003308035141057,0.33820862296
G24003308035141059,0.5340504861
G24003308035141060,0.07994021997
G24003308035141076,0.10461504931
G24003308035141082,0.20631115193
G24003308035141083,0.58678612294
G24003308035141084,0.09842688233
G24003308035141117,0.01548987709
G24003308035141054,0
G24003308035141056,0
G24003308035141058,0
G24003308035141075,0
G24003308035141077,0
G24003308035141078,0
G24003308035141079,0
G24003308035141080,0
G24003308035141063,0
G24003308035141064,0
G24003308035141065,0
G24003308035141066,0
G24003308035141067,0
G24003308035141112,376
G24003308035141123,0
G24003308035141074,0
G24003308035141097,0
G24003308035141098,224
G24003308035141100,0
G24003308035141101,0
G24003308035141102,0
G24003308035141109,0
G24003308035141110,0
G24003308035141099,176
G24003308035141081,13.408785529722
G24003308035141085,0.503772609816
G24003308035141086,1.043100775188
G24003308035141087,0.693746770032
G24003308035141103,1.006304909562
G24003308035141104,1.34428940568
G24003308035141107,9.952380952382
G24003308035141108,1.047619047618
G24003308035141106,98
G24003308035141105,18
G24003308035162000,691.53548387064
G24003308035162001,1.638709677108
G24003308035162003,41.787096773874
G24003308035162006,27.038709677616
G24003308035162007,0
G24003308035162005,0
G24003308035162011,33
G24003308035162004,138
G24003308035162008,0
G24003308035162002,30
G24003308035162009,28.608695652178
G24003308035162010,18.391304347822
G24003308035161000,790.530168946104
G24003308035161001,0
G24003308035161002,0
G24003308035161004,0
G24003308035161005,103.843925985222
G24003308035161006,7.312952534337
G24003308035161007,0
G24003308035161008,0
G24003308035161011,7.312952534337
G24003308035161012,0
G24003308035161013,0
G24003308035161014,0
G24003308035161003,36
G24003308035161009,63
G24003308035161015,337.342917736872
G24003308035161010,0
G24003308035161016,0
G24003308035161017,20.291580599112
G24003308035161069,56.365501664016
G24003308035161070,0
G24003308035161018,116
G24003308035161019,306
G24003308035161068,110
G24003308035161064,148.289017341108
G24003308035161067,105.710982658892
G24003308035161066,78
G24003308035161062,147
G24003308035161065,188
G24003308035161063,87
G24003308035161020,0
G24003308035161021,698.36255090572
G24003308035161026,2.26653631842
G24003308035161027,114.08232803206
G24003308035161028,0
G24003308035161031,0
G24003308035161073,5.28858474298
G24003308035161024,32.918918918928
G24003308035161025,51.081081081072
G24003308035161023,161
G24003308035161029,104
G24003308035161030,0
G24003308035161033,0
G24003308035161034,0
G24003308035161060,0
G24003308035161032,0
G24003308035161041,0
G24003308035161042,0
G24003308035161053,0
G24003308035161035,0
G24003308035161036,0
G24003308035161038,0
G24003308035161039,0
G24003308035161040,0
G24003308035161043,0
G24003308035161044,0
G24003308035161050,0
G24003308035161051,0
G24003308035161055,0
G24003308035161037,0
G24003308035161049,0
G24003308035161045,0
G24003308035161046,0
G24003308035161048,0
G24003308035161052,0
G24003308035161054,0
G24003308035161071,0
G24003308035161072,0
G24003308035161056,0
G24003308035161057,0
G24003308035161022,0
G24003308035161059,0
G24003308035161061,0
G24003308035161047,0
G24003308035161058,0
G24003308035192005,0
G24003308035192006,0
G24003308035242015,0
G24003308035191000,42
G24003308035191001,1709.86850083857
G24003308035191002,17.98264663195
G24003308035191008,9.3013689483
G24003308035191013,45.88675347542
G24003308035191014,0
G24003308035191015,0
G24003308035191016,0
G24003308035191017,4.96073010576
G24003308035191005,127
G24003308035191010,66
G24003308035191003,61
G24003308035191011,26
G24003308035191009,76
G24003308035193027,0
G24003308035191006,78
G24003308035191004,0
G24003308035191012,102
G24003308035193028,0
G24003308035193000,195
G24003308035193001,0
G24003308035193002,0
G24003308035193003,0
G24003308035193005,262.133059487538
G24003308035193006,0
G24003308035193007,20.774467177686
G24003308035193013,0
G24003308035193004,0
G24003308035193014,2074.60239101384
G24003308035193008,0
G24003308035193009,343
G24003308035193010,0
G24003308035193011,0
G24003308035193012,0
G24003308035193029,0
G24003308035193030,0
G24003308035193031,0
G24003308035193032,0
G24003308035193019,37
G24003308035192001,0
G24003308035192003,0
G24003308035192008,0
G24003308035193015,0
G24003308035193020,1.555380083712
G24003308035193021,0
G24003308035193026,32.66298176778
G24003308035193018,55
G24003308035193022,36
G24003308035192009,83
G24003308035192000,218
G24003308035192002,99
G24003308035192004,269
G24003308035192007,0
G24003308035193016,0
G24003308035193017,0
G24003308035193023,0
G24003308035193024,50.837126757102
G24003308035193025,68.434593711246
G24003308035201000,0
G24003308035201001,120
G24003308035201002,41.875
G24003308035201003,25.125
G24003308035201007,400.089467515344
G24003308035201018,109.72434213455
G24003308035201019,0
G24003308035201004,63.463529274615
G24003308035201008,0
G24003308035201009,0
G24003308035201010,76.298849802072
G24003308035201011,0
G24003308035201012,0
G24003308035201013,0
G24003308035201014,0
G24003308035201015,42.784401758391
G24003308035201016,69.639409515028
G24003308035201017,0
G24003308035201021,0
G24003308035201006,62
G24003308035201020,71
G24003308035201005,88
G24003308035211062,81.136125005376
G24003308035202000,0
G24003308035202001,0
G24003308035202002,410
G24003308035202003,57
G24003308035202004,70
G24003308035202005,49
G24003308035202006,108.65365239267
G24003308035202007,93.34005037779
G24003308035202008,377.006297228961
G24003308035202009,136
G24003308035203000,0
G24003308035203001,141.69965075664
G24003308035203003,531.96740395828
G24003308035203006,6.33294528508
G24003308035203011,0
G24003308035203009,345
G24003308035203005,30
G24003308035203012,64
G24003308035203007,96.523313002301
G24003308035203008,148.394622445287
G24003308035211001,317.082064552301
G24003308035203010,242
G24003308035203004,92
G24003308035203002,101
G24003308035203013,0
G24003308035203014,9
G24003308035203015,72
G24003308035211007,7.370689655196
G24003308035211008,163.629310344804
G24003308035211009,45
G24003308035211010,43
G24003308035211011,21
G24003308035211012,179
G24003308035211013,0
G24003308035211014,64
G24003308035211015,113
G24003308035211016,48
G24003308035211017,26.083636754464
G24003308035211031,1584.91636324554
G24003308035211018,29
G24003308035211002,0
G24003308035211005,236.553047882476
G24003308035211020,7.402993717832
G24003308035211021,177.803415905095
G24003308035211006,34
G24003308035211023,1482.39598237563
G24003308035211029,143.844560118971
G24003308035211022,212
G24003308035211034,32
G24003308035211026,0
G24003308035211027,0
G24003308035211041,37
G24003308035141131,0
G24003308035141000,0
G24003308035141001,0
G24003308035211035,0
G24003308035211037,0
G24003308035211070,0
G24003308035211036,0
G24003308035211066,0
G24003308035211032,0
G24003308035211033,0
G24003308035211000,377.9096718002
G24003308035211004,0
G24003308035211019,107.921707990851
G24003308035211039,90.765220278357
G24003308035211003,53
G24003308035211025,0
G24003308035211028,76.365527568512
G24003308035211030,0
G24003308035211042,0
G24003308035211043,266.82035778384
G24003308035211045,70.48084922592
G24003308035211047,5.03434637328
G24003308035211048,31.644462917536
G24003308035211049,10.06869274656
G24003308035211050,0
G24003308035211052,110.75562021216
G24003308035211053,0
G24003308035211054,0
G24003308035211057,20.856577832832
G24003308035211058,117.947543603008
G24003308035211059,17.979808475552
G24003308035211060,468.19421271504
G24003308035211061,27.329308883968
G24003308035211063,1.438384677856
G24003308035211064,0
G24003308035211065,106.440466178592
G24003308035211069,7.911115728992
G24003308035211051,34
G24003308035211044,305
G24003308035211046,0
G24003308035211040,58
G24003308035211038,37
G24003308035211024,0
G24003308035211055,0
G24003308035211056,104
G24003308035211067,0
G24003308035211068,0
G24003308035241000,1279.66980766018
G24003308035241001,0
G24003308035241002,0
G24003308035241003,0
G24003308035241004,0
G24003308035241005,0
G24003308035241006,0
G24003308035241007,0
G24003308035241008,1.38008093193
G24003308035241009,0
G24003308035241010,0
G24003308035241011,0
G24003308035241012,0
G24003308035241013,342.95011140789
G24003308035241014,0
G24003308035241015,0
G24003308035241016,0
G24003308035241018,0
G24003308035241020,47
G24003308035241021,40
G24003308035241017,109
G24003308035241027,0
G24003308035241019,104
G24003308035241024,0
G24003308035241022,208.5375
G24003308035241025,30.9875
G24003308035241026,28.475
G24003308035241023,169
G24003308035242000,821
G24003308035191007,0
G24003308035242007,0
G24003308035242008,707.98657718096
G24003308035242009,0
G24003308035242010,7.38255033593
G24003308035242011,54.63087248311
G24003308035242012,219
G24003308035242004,201
G24003308035242006,79
G24003308035242001,0
G24003308035242002,57
G24003308035242003,22.888888888866
G24003308035242005,80.111111111134
G24003308035242013,80
G24003308035242014,0
G24003308035251002,2.967521653545
G24003308035251003,0.851527185555
G24003308035251004,0.010431345285
G24003308035251005,10.69177596921
G24003308035251006,0.14999960784
G24003308035251008,0.107725208565
G24003308035251009,0.18721519683
G24003308035251010,0.0338038332
G24003308035251011,0
G24003308035251007,10
G24003308035251001,0
G24003308035251015,0
G24003308035251013,727
G24003308035251014,0
G24003308035251016,0
G24003308035251017,0
G24003308035251012,21
G24003308035251018,0
G24003308035251019,0
G24003308035251020,0
G24003308035251021,0
G24003308035252000,0
G24003308035252001,0
G24003308035252002,0
G24003308035252003,0
G24003308035252004,1142.52028639588
G24003308035252005,0
G24003308035252007,0
G24003308035252008,5.47971360412
G24003308035252009,0
G24003308035252010,0
G24003308035252011,0
G24003308035252015,0
G24003308035252017,0
G24003308035252012,0
G24003308035252016,45
G24003308035252014,217
G24003308035252006,108
G24003308035252013,63
G24003308035261000,0
G24003308035261003,0
G24003308035261004,0
G24003308035261005,0
G24003308035261001,0
G24003308035261002,0
G24003308035261006,70
G24003308035261008,0
G24003308035261007,25
G24003308035261009,1523.22921559382
G24003308035261010,1.451385627285
G24003308035261011,0
G24003308035261014,2.90277125457
G24003308035261015,0
G24003308035261016,1.451385627285
G24003308035261017,3.62846406744
G24003308035261019,2.90277125457
G24003308035261020,1.451385627285
G24003308035261021,7.982620949295
G24003308035261022,42
G24003308035261012,87
G24003308035261013,0
G24003308035261018,0
G24003308035261023,0
G24003308035261024,0
G24003308035261026,0
G24003308035261025,179
G24003308035262000,614.596810933952
G24003308035262001,0
G24003308035262003,1.403189066048
G24003308035262004,0
G24003308035262006,0
G24003308035262007,271
G24003308035262002,37
G24003308035262008,77
G24003308035262009,146
G24003308035262010,67
G24003308035262011,51
G24003308035262005,22
G24003308035262012,85
G24003308035262013,176
G24003308035262014,0
G24003308035271000,0
G24003308035271001,0
G24003308035271002,0
G24003308035271004,0
G24003308035271005,0
G24003308035271006,0
G24003308035271007,0
G24003308035271008,45.373228346824
G24003308035271009,1326.62677165318
G24003308035271011,0
G24003308035271012,0
G24003308035271015,0
G24003308035271013,89
G24003308035271014,178
G24003308035271010,67
G24003308035271026,0
G24003308035271003,0
G24003308035271018,0
G24003308035271019,0
G24003308035271020,0
G24003308035271021,0
G24003308035271022,0
G24003308035271023,0
G24003308035271024,0
G24003308035271025,0
G24003308035271030,0
G24003308035271017,0
G24003308035271016,0
G24003308035271028,0
G24003308035271029,0
G24003308035271031,0
G24003308035271032,0
G24003308035271033,0
G24003308035271034,0
G24003308035271027,0
G24003308035272000,55
G24003308035272001,203
G24003308035272002,0
G24003308035272003,0
G24003308035272004,981.65250965257
G24003308035272005,20.786357786858
G24003308035272007,0
G24003308035272008,1.341055341054
G24003308035272009,1.341055341054
G24003308035272010,28.832689833182
G24003308035272011,4.023166023162
G24003308035272012,0
G24003308035272013,2.682110682108
G24003308035272014,1.341055341054
G24003308035272015,0
G24003308035272006,37
G24003308035272016,0
G24003308035272017,0
G24003308035231000,0
G24003308035231006,0
G24003308035231001,0
G24003308035221000,209.384951989238
G24003308035231002,380.552253216148
G24003308035231004,3.062794794614
G24003308035231007,254
G24003308035231005,214
G24003308035231003,99
G24003308035231012,49
G24003308035231013,65
G24003308035231008,136
G24003308035231009,141.964518008832
G24003308035231010,150.716417910498
G24003308035231011,2.283582089502
G24003308035232002,3.074520695168
G24003308035232005,13.835343128064
G24003308035232014,36.125618167808
G24003308035232000,296
G24003308035232007,0
G24003308035232001,85
G24003308035232010,445
G24003308035232011,0
G24003308035232012,154
G24003308035232003,109
G24003308035232006,0
G24003308035232004,22
G24003308035232013,368
G24003308035232015,253
G24003308035232016,63
G24003308035232008,369
G24003308035232009,57
G24003308035223014,0
G24003308035223016,0
G24003308035223015,0
G24003308035223017,0
G24003308035223013,0
G24003308035222000,227.811428571546
G24003308035222002,46.188571428454
G24003308035223018,0
G24003308035222001,46.20689655176
G24003308035222003,33.79310344824
G24003308035223000,0
G24003308035223006,0
G24003308035223010,0
G24003308035223005,0
G24003308035221001,0
G24003308035221002,570.143529412006
G24003308035221003,8.962352941142
G24003308035221004,1.378823529136
G24003308035221005,0
G24003308035221006,5.515294117716
G24003308035222004,63
G24003308035222005,0
G24003308035223001,801.4669926648
G24003308035223002,2.017114914375
G24003308035223003,0
G24003308035223004,10.085574571875
G24003308035223007,3.361858190625
G24003308035223008,6.051344743125
G24003308035223009,1.34474327625
G24003308035223011,0
G24003308035223012,0.672371638125
G24003308035222016,399.42776735443
G24003308035222017,14.01500938093
G24003308035222019,1.55722326464
G24003308035222018,0
G24003308035222024,0
G24003308035222025,0
G24003308035222020,61
G24003308035222021,0
G24003308035222006,1030.36171574894
G24003308035222008,0
G24003308035222009,1.325224071585
G24003308035222010,3.31306017948
G24003308035222011,0
G24003308035222012,0
G24003308035222013,0
G24003308035222015,31
G24003308035222014,0
G24003308035222007,47
G24003308035222022,0
G24003308035222023,0
G24003308036011000,0
G24003308036011001,0
G24003308036011007,0
G24003308036011018,0
G24003308036011008,85.594736842076
G24003308036011017,53.405263157924
G24003308036011016,92
G24003308036011015,62
G24003308036011009,0
G24003308036011010,0
G24003308036011011,0
G24003308036011012,0
G24003308036011013,60
G24003308036011014,94
G24003308036011027,0
G24003308036011028,0
G24003308036011026,15
G24003308036011019,192
G24003308036011020,77
G24003308036011002,1024
G24003308036011006,263
G24003308036011031,0
G24003308036011004,74
G24003308036011005,137
G24003308036011003,110
G24003308036011021,77
G24003308036011022,62
G24003308036011023,62
G24003308036011024,37
G24003308036011025,67
G24003308036011030,0
G24003308036011029,0
G24003308036012000,39
G24003308036012001,0
G24003308036012018,14
G24003308036012002,51
G24003308036012004,0
G24003308036012005,22
G24003308036012014,112
G24003308036012015,124
G24003308036012013,42
G24003308036012008,168
G24003308036012007,72
G24003308036012006,153
G24003308036012003,51
G24003308036012016,43
G24003308036012017,20
G24003308036012011,43.510791366936
G24003308036012012,64.489208633064
G24003308036012010,0
