STATEFP,COUNTYFP,TRACTCE,BLOCKCE,GEOID,NAME,MTFCC,UR,UACE,UATYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GISJOIN,Shape_area,Shape_len
24,005,430400,2057,240054304002057,Block 2057,G5040,U,04843,U,S,18122,0,+39.2401019,-076.6857529,G24000504304002057,18122.2382019,589.890344071
24,005,430400,2050,240054304002050,Block 2050,G5040,U,04843,U,S,11651,0,+39.2425067,-076.6902203,G24000504304002050,11651.3009746,431.16370089
24,005,430400,3019,240054304003019,Block 3019,G5040,U,04843,U,S,26582,0,+39.2379825,-076.6855752,G24000504304003019,26581.6485216,773.516610885
24,005,430400,2052,240054304002052,Block 2052,G5040,U,04843,U,S,12993,0,+39.2407343,-076.6900011,G24000504304002052,12993.0572524,467.842126578
24,005,430400,2053,240054304002053,Block 2053,G5040,U,04843,U,S,17252,0,+39.2398460,-076.6899037,G24000504304002053,17252.3284903,540.205524321
24,005,430400,2034,240054304002034,Block 2034,G5040,U,04843,U,S,9753,0,+39.2417775,-076.6888091,G24000504304002034,9753.1548201,391.043579373
24,005,430600,1006,240054306001006,Block 1006,G5040,U,04843,U,S,9440,0,+39.2298588,-076.6929018,G24000504306001006,9439.58172039,974.048417207
24,005,430104,1006,240054301041006,Block 1006,G5040,U,04843,U,S,22249,0,+39.2344545,-076.6350462,G24000504301041006,22248.7790454,659.764610673
24,005,430700,3013,240054307003013,Block 3013,G5040,U,04843,U,S,12581,0,+39.2440080,-076.7092597,G24000504307003013,12580.9842773,458.239813519
24,005,430700,3027,240054307003027,Block 3027,G5040,U,04843,U,S,3539,0,+39.2463210,-076.7012550,G24000504307003027,3538.63598316,239.967085491
24,005,430700,3024,240054307003024,Block 3024,G5040,U,04843,U,S,255,0,+39.2435302,-076.7078217,G24000504307003024,254.954822747,78.4655278928
24,005,430800,3012,240054308003012,Block 3012,G5040,U,04843,U,S,3828,0,+39.2472531,-076.7043052,G24000504308003012,3827.7091908,326.172263295
24,005,430700,2004,240054307002004,Block 2004,G5040,U,04843,U,S,6046,0,+39.2399104,-076.7050743,G24000504307002004,6045.5890871,335.571717042
24,005,430700,2017,240054307002017,Block 2017,G5040,U,04843,U,S,14123,0,+39.2393107,-076.7095575,G24000504307002017,14123.2655799,687.717938833
24,005,430700,3017,240054307003017,Block 3017,G5040,U,04843,U,S,6444,0,+39.2451961,-076.7060200,G24000504307003017,6443.91420885,321.323091782
24,005,430700,3022,240054307003022,Block 3022,G5040,U,04843,U,S,28134,0,+39.2435326,-076.7054573,G24000504307003022,28134.2059529,652.551693393
24,005,430700,3023,240054307003023,Block 3023,G5040,U,04843,U,S,18906,0,+39.2444269,-076.7101872,G24000504307003023,18906.17967,613.718563266
24,005,430900,2003,240054309002003,Block 2003,G5040,U,04843,U,S,1358,0,+39.2645397,-076.6944610,G24000504309002003,1357.86946825,151.943435848
24,005,430300,3019,240054303003019,Block 3019,G5040,U,04843,U,S,6604,0,+39.2349046,-076.6648487,G24000504303003019,6603.62983201,327.661416346
24,005,430400,2006,240054304002006,Block 2006,G5040,U,04843,U,S,655,0,+39.2484667,-076.6855663,G24000504304002006,654.890373505,154.675989638
24,005,430400,2009,240054304002009,Block 2009,G5040,U,04843,U,S,1268,0,+39.2494815,-076.6885200,G24000504304002009,1268.05252609,202.858261167
24,005,980100,1010,240059801001010,Block 1010,G5040,U,04843,U,S,10781,0,+39.2262657,-076.6386123,G24000509801001010,10780.894279,949.252923299
24,005,430600,2047,240054306002047,Block 2047,G5040,U,04843,U,S,164828,0,+39.2185803,-076.6968780,G24000504306002047,164828.459812,1896.7002021
24,005,430800,3013,240054308003013,Block 3013,G5040,U,04843,U,S,3352,0,+39.2484631,-076.7063738,G24000504308003013,3351.77743711,244.637861058
24,005,980200,1003,240059802001003,Block 1003,G5040,U,04843,U,S,7333,0,+39.2361555,-076.6701465,G24000509802001003,7333.0030618,350.656972203
24,005,430900,3009,240054309003009,Block 3009,G5040,U,04843,U,S,4544,0,+39.2630785,-076.7029630,G24000504309003009,4544.28072892,281.879278089
24,005,430900,3000,240054309003000,Block 3000,G5040,U,04843,U,S,2656,0,+39.2641337,-076.7007865,G24000504309003000,2655.71682084,385.444450354
24,005,430900,2006,240054309002006,Block 2006,G5040,U,04843,U,S,14351,0,+39.2644792,-076.6984235,G24000504309002006,14350.8795275,532.888396919
24,005,430700,3001,240054307003001,Block 3001,G5040,U,04843,U,S,6231,0,+39.2466477,-076.7001656,G24000504307003001,6230.88275604,363.379218555
24,005,430900,3011,240054309003011,Block 3011,G5040,U,04843,U,S,8783,0,+39.2611322,-076.7014078,G24000504309003011,8782.67219039,511.777863913
24,005,430400,1046,240054304001046,Block 1046,G5040,U,04843,U,S,24774,0,+39.2557402,-076.6622832,G24000504304001046,24773.768893,816.654348742
24,005,440300,1017,240054403001017,Block 1017,G5040,U,04843,U,S,13203,0,+39.3756216,-076.5087092,G24000504403001017,13202.7246637,482.168770602
24,005,440400,1005,240054404001005,Block 1005,G5040,U,04843,U,S,30463,0,+39.3582186,-076.5249503,G24000504404001005,30463.3067489,726.802065439
24,005,441101,2014,240054411012014,Block 2014,G5040,U,04843,U,S,25160,0,+39.3326854,-076.5071565,G24000504411012014,25159.9748475,767.492349831
24,005,440701,1020,240054407011020,Block 1020,G5040,U,04843,U,S,54167,4918,+39.3394815,-076.4874810,G24000504407011020,59085.3251659,946.931586511
24,005,440100,1007,240054401001007,Block 1007,G5040,U,04843,U,S,152337,0,+39.3815726,-076.5232322,G24000504401001007,152335.727759,1713.06399384
24,005,441102,3014,240054411023014,Block 3014,G5040,U,04843,U,S,756,0,+39.3195412,-076.5179168,G24000504411023014,756.191879015,116.719141181
24,005,441102,3010,240054411023010,Block 3010,G5040,U,04843,U,S,1810,0,+39.3201476,-076.5185283,G24000504411023010,1809.68305313,209.49806777
24,005,441102,3009,240054411023009,Block 3009,G5040,U,04843,U,S,1870,0,+39.3200701,-076.5187590,G24000504411023009,1870.4429423,219.38723477
24,005,441102,4004,240054411024004,Block 4004,G5040,U,04843,U,S,774,0,+39.3201034,-076.5219623,G24000504411024004,773.687908659,154.615645603
24,005,440701,1007,240054407011007,Block 1007,G5040,U,04843,U,S,5596,0,+39.3451940,-076.4874006,G24000504407011007,5595.95948178,613.616844909
24,005,440800,1014,240054408001014,Block 1014,G5040,U,04843,U,S,37494,0,+39.3719690,-076.5097534,G24000504408001014,37494.4453275,863.850292553
24,005,440200,2005,240054402002005,Block 2005,G5040,U,04843,U,S,1680,0,+39.3725158,-076.5199482,G24000504402002005,1679.63526601,175.391153948
24,005,440800,1003,240054408001003,Block 1003,G5040,U,04843,U,S,576,0,+39.3741108,-076.5063911,G24000504408001003,575.759474853,102.048093468
24,005,440300,1042,240054403001042,Block 1042,G5040,U,04843,U,S,1538,0,+39.3771585,-076.5059750,G24000504403001042,1537.5986484,161.55508841
24,005,440702,1010,240054407021010,Block 1010,G5040,U,04843,U,S,19016,0,+39.3619546,-076.4538381,G24000504407021010,19015.7675222,551.675845465
24,005,440701,2000,240054407012000,Block 2000,G5040,U,04843,U,S,72840,0,+39.3542380,-076.4648450,G24000504407012000,72840.3613268,1152.801505
24,005,440701,2021,240054407012021,Block 2021,G5040,U,04843,U,S,46999,0,+39.3530790,-076.4726393,G24000504407012021,46998.4716644,1781.69648158
24,005,441101,1002,240054411011002,Block 1002,G5040,U,04843,U,S,16716,0,+39.3346526,-076.4992945,G24000504411011002,16715.8155953,544.936103975
24,005,440500,1045,240054405001045,Block 1045,G5040,U,04843,U,S,54685,0,+39.3499988,-076.5029608,G24000504405001045,54684.5450884,954.819429138
24,005,440500,1038,240054405001038,Block 1038,G5040,U,04843,U,S,8220,0,+39.3556259,-076.5139856,G24000504405001038,8220.03672901,357.113368982
24,005,440702,1007,240054407021007,Block 1007,G5040,U,04843,U,S,31249,0,+39.3629394,-076.4548546,G24000504407021007,31249.2479353,755.650297448
24,005,440100,1000,240054401001000,Block 1000,G5040,U,04843,U,S,18190,0,+39.3866378,-076.5267545,G24000504401001000,18190.3076297,1459.44760326
24,005,452300,2016,240054523002016,Block 2016,G5040,U,04843,U,S,60740,0,+39.2999858,-076.4991711,G24000504523002016,60740.0220455,1405.50391525
24,005,452400,1013,240054524001013,Block 1013,G5040,U,04843,U,S,4420,0,+39.2975264,-076.4960080,G24000504524001013,4419.80217831,302.189964616
24,005,450100,3062,240054501003062,Block 3062,G5040,U,04843,U,S,4384,0,+39.3238546,-076.5013989,G24000504501003062,4383.80593735,698.572125283
24,005,980000,1068,240059800001068,Block 1068,G5040,U,04843,U,S,360665,0,+39.2311287,-076.4691722,G24000509800001068,360664.814632,3026.85659155
24,005,452400,2068,240054524002068,Block 2068,G5040,U,04843,U,S,9700,0,+39.2492487,-076.4566788,G24000504524002068,9699.58594976,811.463278272
24,005,452000,2001,240054520002001,Block 2001,G5040,U,04843,U,S,35624,2020,+39.2445253,-076.4544312,G24000504520002001,37645.0432403,866.001123337
24,005,452400,2009,240054524002009,Block 2009,G5040,U,04843,U,S,492678,0,+39.2661926,-076.4548465,G24000504524002009,492678.078481,5324.46338505
24,005,450503,2013,240054505032013,Block 2013,G5040,U,04843,U,S,6742,0,+39.2956694,-076.4525327,G24000504505032013,6741.88054514,394.408353512
24,005,450503,1013,240054505031013,Block 1013,G5040,U,04843,U,S,1453,0,+39.3037659,-076.4515393,G24000504505031013,1453.03968369,181.833719262
24,005,452100,1044,240054521001044,Block 1044,G5040,U,04843,U,S,4291,0,+39.2204407,-076.4443867,G24000504521001044,4290.68655368,573.685188001
24,005,451900,2031,240054519002031,Block 2031,G5040,R,,,S,497006,0,+39.2050233,-076.4396290,G24000504519002031,497006.847054,8957.22562215
24,005,450504,3008,240054505043008,Block 3008,G5040,U,04843,U,S,37787,0,+39.2990810,-076.4416598,G24000504505043008,37786.6637643,794.556365114
24,005,451100,1001,240054511001001,Block 1001,G5040,U,04843,U,S,163458,0,+39.2973503,-076.4359582,G24000504511001001,163458.17454,1989.82278425
24,005,450504,3017,240054505043017,Block 3017,G5040,U,04843,U,S,66415,0,+39.2945599,-076.4487327,G24000504505043017,66414.8059073,1243.651162
24,005,450501,2000,240054505012000,Block 2000,G5040,U,04843,U,S,603232,0,+39.3072145,-076.4550508,G24000504505012000,603230.038136,6403.24884713
24,005,450400,2000,240054504002000,Block 2000,G5040,U,04843,U,S,28845,0,+39.3093530,-076.4720212,G24000504504002000,28844.6271384,737.791042996
24,005,452400,2060,240054524002060,Block 2060,G5040,U,04843,U,S,102077,0,+39.2636990,-076.4646709,G24000504524002060,102077.50195,1970.75906329
24,005,451802,2029,240054518022029,Block 2029,G5040,U,04843,U,S,32864,0,+39.3091033,-076.3711221,G24000504518022029,32864.0549926,764.776311377
24,005,451000,2003,240054510002003,Block 2003,G5040,R,,,S,8563,0,+39.2661724,-076.4205795,G24000504510002003,8562.6165634,406.886518382
24,005,492300,2016,240054923002016,Block 2016,G5040,U,04843,U,S,20690,0,+39.3273901,-076.4461846,G24000504923002016,20690.1220919,668.444874408
24,005,450503,3005,240054505033005,Block 3005,G5040,U,04843,U,S,9073,0,+39.2983393,-076.4527661,G24000504505033005,9072.60596456,471.17194548
24,005,450400,1015,240054504001015,Block 1015,G5040,U,04843,U,S,3185,0,+39.3033942,-076.4853799,G24000504504001015,3185.21755889,235.004949411
24,005,451500,2006,240054515002006,Block 2006,G5040,U,04843,U,S,12357,0,+39.3192977,-076.4315908,G24000504515002006,12357.4377717,631.507852862
24,005,450504,2005,240054505042005,Block 2005,G5040,U,04843,U,S,4467,0,+39.3058418,-076.4469599,G24000504505042005,4467.20444278,283.558407121
24,005,450503,1008,240054505031008,Block 1008,G5040,U,04843,U,S,10791,0,+39.3061311,-076.4498473,G24000504505031008,10791.4896949,544.553318525
24,005,450200,3010,240054502003010,Block 3010,G5040,U,04843,U,S,6793,0,+39.3073256,-076.4823562,G24000504502003010,6792.61500158,417.43235804
24,005,492300,2035,240054923002035,Block 2035,G5040,U,04843,U,S,9599,0,+39.3263111,-076.4549888,G24000504923002035,9598.74339736,515.910871929
24,005,450504,1005,240054505041005,Block 1005,G5040,U,04843,U,S,4675,0,+39.3115375,-076.4479271,G24000504505041005,4674.94919946,269.122224427
24,005,450200,1015,240054502001015,Block 1015,G5040,U,04843,U,S,126909,0,+39.3176492,-076.4843853,G24000504502001015,126909.938828,1665.06001477
24,005,451500,1027,240054515001027,Block 1027,G5040,U,04843,U,S,9495,0,+39.3221506,-076.4354756,G24000504515001027,9495.15201929,529.572731256
24,005,492300,2038,240054923002038,Block 2038,G5040,U,04843,U,S,2718,0,+39.3250527,-076.4518102,G24000504923002038,2718.07276104,208.531882327
24,005,492300,2037,240054923002037,Block 2037,G5040,U,04843,U,S,6260,0,+39.3258181,-076.4522353,G24000504923002037,6259.53193157,385.813178065
24,005,492300,2036,240054923002036,Block 2036,G5040,U,04843,U,S,4727,0,+39.3261490,-076.4532051,G24000504923002036,4726.55453437,303.186587971
24,005,492300,2022,240054923002022,Block 2022,G5040,U,04843,U,S,2808,0,+39.3264806,-076.4512995,G24000504923002022,2808.4924621,220.539024592
24,005,492300,1011,240054923001011,Block 1011,G5040,U,04843,U,S,6152,0,+39.3273576,-076.4593561,G24000504923001011,6151.55123332,384.24072782
24,005,451600,2009,240054516002009,Block 2009,G5040,U,04843,U,S,39059,0,+39.3276761,-076.4354678,G24000504516002009,39059.4639156,878.67924146
24,005,451600,2020,240054516002020,Block 2020,G5040,U,04843,U,S,34275,0,+39.3309075,-076.4300699,G24000504516002020,34274.8862569,745.010072584
24,005,451200,2035,240054512002035,Block 2035,G5040,U,04843,U,S,3381,0,+39.3291716,-076.4641349,G24000504512002035,3381.1400014,239.193674985
24,005,451100,1050,240054511001050,Block 1050,G5040,U,04843,U,S,20263,0,+39.2931088,-076.4303473,G24000504511001050,20262.9946278,619.244318615
24,005,452500,2028,240054525002028,Block 2028,G5040,U,04843,U,S,10784,0,+39.2643662,-076.4702128,G24000504525002028,10784.2395335,586.460059387
24,005,452400,2044,240054524002044,Block 2044,G5040,U,04843,U,S,6235,0,+39.2621595,-076.4618230,G24000504524002044,6235.44573074,333.823567556
24,005,450100,1037,240054501001037,Block 1037,G5040,U,04843,U,S,14879,0,+39.3229180,-076.5102578,G24000504501001037,14879.3714856,590.507143145
24,005,404403,2021,240054044032021,Block 2021,G5040,U,04843,U,S,4004,0,+39.4486128,-076.8216745,G24000504044032021,4004.095615,251.231205919
24,005,404202,3003,240054042023003,Block 3003,G5040,U,04843,U,S,53753,0,+39.4315210,-076.7837847,G24000504042023003,53752.8773281,1399.61938255
24,005,404101,2025,240054041012025,Block 2025,G5040,U,04843,U,S,147301,0,+39.4128597,-076.7999830,G24000504041012025,147301.239177,1674.63250629
24,005,404600,1063,240054046001063,Block 1063,G5040,R,,,S,85958,0,+39.4906605,-076.8667641,G24000504046001063,85957.6723254,1903.84991645
24,005,404404,2032,240054044042032,Block 2032,G5040,U,04843,U,S,28110,0,+39.4708592,-076.8198632,G24000504044042032,28110.0285296,896.693663141
24,005,404101,2002,240054041012002,Block 2002,G5040,U,04843,U,S,399814,0,+39.4208182,-076.8111276,G24000504041012002,399813.578713,2812.27548775
24,005,404101,1006,240054041011006,Block 1006,G5040,U,04843,U,S,370549,0,+39.4364050,-076.8220352,G24000504041011006,370549.545822,2547.2517004
24,005,404403,2004,240054044032004,Block 2004,G5040,U,04843,U,S,327918,0,+39.4437718,-076.8217955,G24000504044032004,327917.965837,4165.74325342
24,005,404202,3012,240054042023012,Block 3012,G5040,U,04843,U,S,20552,0,+39.4236470,-076.7833706,G24000504042023012,20551.6384974,740.935669501
24,005,404201,1027,240054042011027,Block 1027,G5040,U,04843,U,S,3843,0,+39.4392603,-076.8044836,G24000504042011027,3842.67629959,898.25988204
24,005,404101,2013,240054041012013,Block 2013,G5040,U,04843,U,S,1920,0,+39.4132766,-076.7956197,G24000504041012013,1920.45153796,177.4031177
24,005,404404,2038,240054044042038,Block 2038,G5040,U,04843,U,S,77760,0,+39.4703672,-076.8144602,G24000504044042038,77760.935727,1817.99334405
24,005,404404,2008,240054044042008,Block 2008,G5040,U,04843,U,S,12938,0,+39.4756822,-076.8280907,G24000504044042008,12937.7979881,461.871407837
24,005,404402,2009,240054044022009,Block 2009,G5040,U,04843,U,S,32272,0,+39.4659957,-076.8063397,G24000504044022009,32271.9159767,699.310417175
24,005,404600,2029,240054046002029,Block 2029,G5040,R,,,S,17709,0,+39.5008544,-076.7819089,G24000504046002029,17708.8227498,668.778725312
24,005,404800,1040,240054048001040,Block 1040,G5040,R,,,S,52697,0,+39.4652490,-076.8399351,G24000504048001040,52696.8796026,1083.67511702
24,005,404403,2001,240054044032001,Block 2001,G5040,U,04843,U,S,241293,0,+39.4514284,-076.8234785,G24000504044032001,241292.511502,2592.15598531
24,005,404404,2031,240054044042031,Block 2031,G5040,U,04843,U,S,33420,0,+39.4701510,-076.8187678,G24000504044042031,33420.3476182,869.867244995
24,005,404404,2052,240054044042052,Block 2052,G5040,U,04843,U,S,84771,0,+39.4693061,-076.8170560,G24000504044042052,84770.8901014,1203.43591314
24,005,404403,2023,240054044032023,Block 2023,G5040,U,04843,U,S,12605,0,+39.4470342,-076.8153359,G24000504044032023,12604.7795246,460.234858306
24,005,404800,2015,240054048002015,Block 2015,G5040,R,,,S,416976,0,+39.4391359,-076.8445479,G24000504048002015,416976.111001,2846.43900407
24,005,404404,1006,240054044041006,Block 1006,G5040,U,04843,U,S,388,0,+39.4719370,-076.8359547,G24000504044041006,388.429100695,71.8392547662
24,005,404202,1035,240054042021035,Block 1035,G5040,U,04843,U,S,8091,0,+39.4364692,-076.7674730,G24000504042021035,8091.39564137,372.176669066
24,005,404900,1023,240054049001023,Block 1023,G5040,U,04843,U,S,603,0,+39.4546695,-076.7739935,G24000504049001023,603.475896681,91.028761589
24,005,404600,1077,240054046001077,Block 1077,G5040,R,,,S,10117,0,+39.4824974,-076.8228661,G24000504046001077,10117.3401233,684.576003211
24,005,404800,1068,240054048001068,Block 1068,G5040,U,04843,U,S,24471,2001,+39.4678109,-076.8670011,G24000504048001068,26472.3825513,772.19436209
24,005,404900,3008,240054049003008,Block 3008,G5040,R,,,S,495,0,+39.4658199,-076.7529729,G24000504049003008,494.676965497,95.5400380858
24,005,404501,2015,240054045012015,Block 2015,G5040,U,04843,U,S,836,0,+39.4523592,-076.8178836,G24000504045012015,836.316273616,133.560303189
24,005,404900,1028,240054049001028,Block 1028,G5040,U,04843,U,S,2008,0,+39.4492036,-076.7785243,G24000504049001028,2008.11739103,173.63341822
24,005,404900,1018,240054049001018,Block 1018,G5040,U,04843,U,S,548,0,+39.4540375,-076.7716161,G24000504049001018,547.793899639,88.1888094253
24,005,404900,1043,240054049001043,Block 1043,G5040,U,04843,U,S,638,0,+39.4553291,-076.7785453,G24000504049001043,637.726092386,98.3344793464
24,005,404900,1019,240054049001019,Block 1019,G5040,U,04843,U,S,555,0,+39.4564659,-076.7781873,G24000504049001019,554.669057341,87.0840669625
24,005,404900,1024,240054049001024,Block 1024,G5040,U,04843,U,S,571,0,+39.4565462,-076.7733440,G24000504049001024,571.051127849,92.1949236884
24,005,404900,1049,240054049001049,Block 1049,G5040,U,04843,U,S,566,0,+39.4579760,-076.7766541,G24000504049001049,566.3781782,90.4794023039
24,005,401101,2008,240054011012008,Block 2008,G5040,U,04843,U,S,293439,0,+39.2892165,-076.7348380,G24000504011012008,293438.399901,4392.51813202
