GISJOIN,perc_fld_area
G24051001207003000,0.138875046
G24051001207003037,0.138875046
G24051001207003040,0.138875046
G24051001207003001,0.138875046
G24051001207003032,0.138875046
G24051001207003039,0.138875046
G24051001207003006,0.138875046
G24051001207003018,0.138875046
G24051001207003005,0.138875046
G24051001207003027,0.138875046
G24051001207003035,0.138875046
G24051001207003046,0.138875046
G24051001207003029,0.138875046
G24051001207003019,0.138875046
G24051001207003009,0.138875046
G24051001207003044,0.138875046
G24051001207003022,0.138875046
G24051001207003033,0.138875046
G24051001207003030,0.138875046
G24051001207003045,0.138875046
G24051001207003015,0.138875046
G24051001207003020,0.138875046
G24051001207003003,0.138875046
G24051001207003004,0.138875046
G24051001207003024,0.138875046
G24051001207003008,0.138875046
G24051001207003026,0.138875046
G24051001207003013,0.138875046
G24051001207003017,0.138875046
G24051001207003036,0.138875046
G24051001207003042,0.138875046
G24051001207003025,0.138875046
G24051001207003021,0.138875046
G24051001207003014,0.138875046
G24051001207003007,0.138875046
G24051001207003038,0.138875046
G24051001207003034,0.138875046
G24051001304001032,0.001393145
G24051001304001031,0.001393145
G24051001304001036,0.001393145
G24051001304001015,0.001393145
G24051001304001042,0.001393145
G24051001304001028,0.001393145
G24051001304001001,0.001393145
G24051001304001027,0.001393145
G24051001304001029,0.001393145
G24051001304001012,0.001393145
G24051001304001008,0.001393145
G24051001304001022,0.001393145
G24051001304001019,0.001393145
G24051001304001011,0.001393145
G24051001304001010,0.001393145
G24051001304001005,0.001393145
G24051001304001003,0.001393145
G24051001304001037,0.001393145
G24051001304001016,0.001393145
G24051001304001017,0.001393145
G24051001304001021,0.001393145
G24051001304001043,0.001393145
G24051001304001007,0.001393145
G24051001304001014,0.001393145
G24051001304001013,0.001393145
G24051001304001020,0.001393145
G24051001304001000,0.001393145
G24051001304001034,0.001393145
G24051001304001009,0.001393145
G24051001304001024,0.001393145
G24051001304001039,0.001393145
G24051001304001030,0.001393145
G24051001304001038,0.001393145
G24051001304001018,0.001393145
G24051001304001035,0.001393145
G24051001304001023,0.001393145
G24051001304001025,0.001393145
G24051001304001026,0.001393145
G24051001304001033,0.001393145
G24051001304001044,0.001393145
G24051001304001006,0.001393145
G24051001304001040,0.001393145
G24051001304001002,0.001393145
G24051001304001041,0.001393145
G24051001304001004,0.001393145
G24051001306001001,0.1010963
G24051001306001009,0.1010963
G24051001306001020,0.1010963
G24051001306001022,0.1010963
G24051001306001011,0.1010963
G24051001306001014,0.1010963
G24051001306001024,0.1010963
G24051001306001002,0.1010963
G24051001306001017,0.1010963
G24051001306001005,0.1010963
G24051001306001008,0.1010963
G24051001306001007,0.1010963
G24051001306001027,0.1010963
G24051001306001030,0.1010963
G24051001306001003,0.1010963
G24051001306001019,0.1010963
G24051001306001018,0.1010963
G24051001306001021,0.1010963
G24051001306001025,0.1010963
G24051001306001000,0.1010963
G24051001306001013,0.1010963
G24051001306001028,0.1010963
G24051001306001031,0.1010963
G24051001306001015,0.1010963
G24051001306001006,0.1010963
G24051001306001004,0.1010963
G24051001306001029,0.1010963
G24051001306001016,0.1010963
G24051001306001012,0.1010963
G24051001306001010,0.1010963
G24051001306001023,0.1010963
G24051001306002005,0.063971269
G24051001306002000,0.063971269
G24051001306002010,0.063971269
G24051001306002003,0.063971269
G24051001306002002,0.063971269
G24051001306002004,0.063971269
G24051001306002009,0.063971269
G24051001306002007,0.063971269
G24051001306002008,0.063971269
G24051001306002001,0.063971269
G24051001306002006,0.063971269
G24051001306002011,0.063971269
G24051001306004002,2.86E-07
G24051001306004010,2.86E-07
G24051001306004007,2.86E-07
G24051001306004011,2.86E-07
G24051001306004012,2.86E-07
G24051001306004009,2.86E-07
G24051001306004006,2.86E-07
G24051001306004008,2.86E-07
G24051001306004004,2.86E-07
G24051001306004005,2.86E-07
G24051001306004000,2.86E-07
G24051001306004001,2.86E-07
G24051001306004003,2.86E-07
G24051001307003000,0.057459021
G24051001307003007,0.057459021
G24051001307003003,0.057459021
G24051001307003004,0.057459021
G24051001307003002,0.057459021
G24051001307003008,0.057459021
G24051001307003005,0.057459021
G24051001307003001,0.057459021
G24051001307003006,0.057459021
G24051001307003009,0.057459021
G24051001308031004,0.17480811
G24051001308031002,0.17480811
G24051001308031003,0.17480811
G24051001308031005,0.17480811
G24051001308031006,0.17480811
G24051001308031001,0.17480811
G24051001308031000,0.17480811
G24051001308041008,0.200711205
G24051001308041001,0.200711205
G24051001308041000,0.200711205
G24051001308041005,0.200711205
G24051001308041002,0.200711205
G24051001308041009,0.200711205
G24051001308041010,0.200711205
G24051001308041004,0.200711205
G24051001308041011,0.200711205
G24051001308041007,0.200711205
G24051001308041006,0.200711205
G24051001308041003,0.200711205
G24051001308042003,0.199052977
G24051001308042019,0.199052977
G24051001308042025,0.199052977
G24051001308042006,0.199052977
G24051001308042023,0.199052977
G24051001308042027,0.199052977
G24051001308042016,0.199052977
G24051001308042002,0.199052977
G24051001308042020,0.199052977
G24051001308042015,0.199052977
G24051001308042022,0.199052977
G24051001308042001,0.199052977
G24051001308042008,0.199052977
G24051001308042012,0.199052977
G24051001308042004,0.199052977
G24051001308042026,0.199052977
G24051001308042013,0.199052977
G24051001308042009,0.199052977
G24051001308042000,0.199052977
G24051001308042007,0.199052977
G24051001308042005,0.199052977
G24051001308042021,0.199052977
G24051001308042024,0.199052977
G24051001308042017,0.199052977
G24051001308042014,0.199052977
G24051001308042010,0.199052977
G24051001308042018,0.199052977
G24051001308042011,0.199052977
G24051001308051001,0.06526907
G24051001308051022,0.06526907
G24051001308051019,0.06526907
G24051001308051012,0.06526907
G24051001308051007,0.06526907
G24051001308051027,0.06526907
G24051001308051024,0.06526907
G24051001308051008,0.06526907
G24051001308051010,0.06526907
G24051001308051028,0.06526907
G24051001308051006,0.06526907
G24051001308051025,0.06526907
G24051001308051011,0.06526907
G24051001308051014,0.06526907
G24051001308051015,0.06526907
G24051001308051002,0.06526907
G24051001308051026,0.06526907
G24051001308051003,0.06526907
G24051001308051023,0.06526907
G24051001308051004,0.06526907
G24051001308051000,0.06526907
G24051001308051017,0.06526907
G24051001308051009,0.06526907
G24051001308051018,0.06526907
G24051001308051013,0.06526907
G24051001308051005,0.06526907
G24051001308061020,0.128025392
G24051001308061013,0.128025392
G24051001308061025,0.128025392
G24051001308061027,0.128025392
G24051001308061035,0.128025392
G24051001308061019,0.128025392
G24051001308061029,0.128025392
G24051001308061021,0.128025392
G24051001308061010,0.128025392
G24051001308061011,0.128025392
G24051001308061006,0.128025392
G24051001308061031,0.128025392
G24051001308061037,0.128025392
G24051001308061003,0.128025392
G24051001308061008,0.128025392
G24051001308061038,0.128025392
G24051001308061000,0.128025392
G24051001308061016,0.128025392
G24051001308061015,0.128025392
G24051001308061012,0.128025392
G24051001308061034,0.128025392
G24051001308061030,0.128025392
G24051001308061009,0.128025392
G24051001308061007,0.128025392
G24051001308061024,0.128025392
G24051001308061002,0.128025392
G24051001308061023,0.128025392
G24051001308061001,0.128025392
G24051001308061005,0.128025392
G24051001308061032,0.128025392
G24051001308061014,0.128025392
G24051001308061026,0.128025392
G24051001308061018,0.128025392
G24051001308061033,0.128025392
G24051001308061036,0.128025392
G24051001308061017,0.128025392
G24051001308061022,0.128025392
G24051001308061028,0.128025392
G24051001507011022,0.017283994
G24051001507011008,0.017283994
G24051001507011027,0.017283994
G24051001507011025,0.017283994
G24051001507011001,0.017283994
G24051001507011014,0.017283994
G24051001507011019,0.017283994
G24051001507011006,0.017283994
G24051001507011024,0.017283994
G24051001507011002,0.017283994
G24051001507011009,0.017283994
G24051001507011017,0.017283994
G24051001507011005,0.017283994
G24051001507011011,0.017283994
G24051001507011026,0.017283994
G24051001507011004,0.017283994
G24051001507011000,0.017283994
G24051001507011013,0.017283994
G24051001507011021,0.017283994
G24051001507011023,0.017283994
G24051001507011020,0.017283994
G24051001507011007,0.017283994
G24051001507011015,0.017283994
G24051001507011003,0.017283994
G24051001507011018,0.017283994
G24051001507011016,0.017283994
G24051001507011010,0.017283994
G24051001507011012,0.017283994
G24051001509004015,0.134280617
G24051001509004003,0.134280617
G24051001509004009,0.134280617
G24051001509004024,0.134280617
G24051001509004014,0.134280617
G24051001509004007,0.134280617
G24051001509004000,0.134280617
G24051001509004022,0.134280617
G24051001509004011,0.134280617
G24051001509004008,0.134280617
G24051001509004010,0.134280617
G24051001509004020,0.134280617
G24051001509004012,0.134280617
G24051001509004013,0.134280617
G24051001509004017,0.134280617
G24051001509004004,0.134280617
G24051001509004016,0.134280617
G24051001509004023,0.134280617
G24051001509004002,0.134280617
G24051001509004001,0.134280617
G24051001509004018,0.134280617
G24051001509004019,0.134280617
G24051001509004005,0.134280617
G24051001509004006,0.134280617
G24051001509004021,0.134280617
G24051001606005004,0.111855331
G24051001606005002,0.111855331
G24051001606005000,0.111855331
G24051001606005001,0.111855331
G24051001606005003,0.111855331
G24051001606005005,0.111855331
G24051001607004001,0.3079699
G24051001607004014,0.3079699
G24051001607004003,0.3079699
G24051001607004007,0.3079699
G24051001607004009,0.3079699
G24051001607004011,0.3079699
G24051001607004008,0.3079699
G24051001607004016,0.3079699
G24051001607004010,0.3079699
G24051001607004004,0.3079699
G24051001607004012,0.3079699
G24051001607004006,0.3079699
G24051001607004002,0.3079699
G24051001607004000,0.3079699
G24051001607004005,0.3079699
G24051001607004017,0.3079699
G24051001607004018,0.3079699
G24051001608023014,0.085502622
G24051001608023045,0.085502622
G24051001608023010,0.085502622
G24051001608023017,0.085502622
G24051001608023004,0.085502622
G24051001608023013,0.085502622
G24051001608023006,0.085502622
G24051001608023016,0.085502622
G24051001608023044,0.085502622
G24051001608023001,0.085502622
G24051001608023042,0.085502622
G24051001608023011,0.085502622
G24051001608023003,0.085502622
G24051001608023012,0.085502622
G24051001608023009,0.085502622
G24051001608023002,0.085502622
G24051001608023046,0.085502622
G24051001608023036,0.085502622
G24051001608023029,0.085502622
G24051001608023008,0.085502622
G24051001608023025,0.085502622
G24051001608023027,0.085502622
G24051001608023015,0.085502622
G24051001608023034,0.085502622
G24051001608023035,0.085502622
G24051001608023026,0.085502622
G24051001608023023,0.085502622
G24051001608023024,0.085502622
G24051001608023020,0.085502622
G24051001608023019,0.085502622
G24051001608023021,0.085502622
G24051001608023047,0.085502622
G24051001608023031,0.085502622
G24051001608023043,0.085502622
G24051001608023005,0.085502622
G24051001608023000,0.085502622
G24051001608023032,0.085502622
G24051001608023041,0.085502622
G24051001608023038,0.085502622
G24051001608023040,0.085502622
G24051001608023007,0.085502622
G24051001608023028,0.085502622
G24051001608023018,0.085502622
G24051001608023033,0.085502622
G24051001608023039,0.085502622
G24051001608023022,0.085502622
G24051001608023030,0.085502622
G24051001608023037,0.085502622
G24051002002005026,0.001921275
G24051002002005024,0.001921275
G24051002002005017,0.001921275
G24051002002005019,0.001921275
G24051002002005023,0.001921275
G24051002002005006,0.001921275
G24051002002005002,0.001921275
G24051002002005022,0.001921275
G24051002002005016,0.001921275
G24051002002005007,0.001921275
G24051002002005012,0.001921275
G24051002002005020,0.001921275
G24051002002005000,0.001921275
G24051002002005003,0.001921275
G24051002002005015,0.001921275
G24051002002005021,0.001921275
G24051002002005005,0.001921275
G24051002002005014,0.001921275
G24051002002005013,0.001921275
G24051002002005010,0.001921275
G24051002002005025,0.001921275
G24051002002005018,0.001921275
G24051002002005009,0.001921275
G24051002002005011,0.001921275
G24051002002005008,0.001921275
G24051002002005004,0.001921275
G24051002002005001,0.001921275
G24051002005004001,0.012793395
G24051002005004010,0.012793395
G24051002005004009,0.012793395
G24051002005004011,0.012793395
G24051002005004003,0.012793395
G24051002005004012,0.012793395
G24051002005004008,0.012793395
G24051002005004006,0.012793395
G24051002005004004,0.012793395
G24051002005004005,0.012793395
G24051002005004007,0.012793395
G24051002005004002,0.012793395
G24051002005004000,0.012793395
G24051002006001040,0.187663149
G24051002006001015,0.187663149
G24051002006001052,0.187663149
G24051002006001060,0.187663149
G24051002006001025,0.187663149
G24051002006001023,0.187663149
G24051002006001016,0.187663149
G24051002006001043,0.187663149
G24051002006001024,0.187663149
G24051002006001013,0.187663149
G24051002006001035,0.187663149
G24051002006001039,0.187663149
G24051002006001055,0.187663149
G24051002006001036,0.187663149
G24051002006001032,0.187663149
G24051002006001034,0.187663149
G24051002006001049,0.187663149
G24051002006001001,0.187663149
G24051002006001005,0.187663149
G24051002006001046,0.187663149
G24051002006001051,0.187663149
G24051002006001058,0.187663149
G24051002006001065,0.187663149
G24051002006001061,0.187663149
G24051002006001047,0.187663149
G24051002006001011,0.187663149
G24051002006001019,0.187663149
G24051002006001008,0.187663149
G24051002006001022,0.187663149
G24051002006001033,0.187663149
G24051002006001057,0.187663149
G24051002006001054,0.187663149
G24051002006001056,0.187663149
G24051002006001064,0.187663149
G24051002006001063,0.187663149
G24051002006001030,0.187663149
G24051002006001000,0.187663149
G24051002006001003,0.187663149
G24051002006001045,0.187663149
G24051002006001053,0.187663149
G24051002006001029,0.187663149
G24051002006001027,0.187663149
G24051002006001007,0.187663149
G24051002006001020,0.187663149
G24051002006001048,0.187663149
G24051002006001062,0.187663149
G24051002006001031,0.187663149
G24051002006001059,0.187663149
G24051002006001028,0.187663149
G24051002006001038,0.187663149
G24051002006001050,0.187663149
G24051002006001044,0.187663149
G24051002006001018,0.187663149
G24051002006001009,0.187663149
G24051002006001042,0.187663149
G24051002006001004,0.187663149
G24051002006001026,0.187663149
G24051002006001017,0.187663149
G24051002006001006,0.187663149
G24051002006001010,0.187663149
G24051002006002009,0.056601365
G24051002006002014,0.056601365
G24051002006002011,0.056601365
G24051002006002007,0.056601365
G24051002006002005,0.056601365
G24051002006002006,0.056601365
G24051002006002004,0.056601365
G24051002006002008,0.056601365
G24051002006002002,0.056601365
G24051002006002000,0.056601365
G24051002006002001,0.056601365
G24051002006002003,0.056601365
G24051002006002012,0.056601365
G24051002006002013,0.056601365
G24051002006002010,0.056601365
G24051002008001013,0.053361312
G24051002008001010,0.053361312
G24051002008001004,0.053361312
G24051002008001017,0.053361312
G24051002008001002,0.053361312
G24051002008001016,0.053361312
G24051002008001005,0.053361312
G24051002008001006,0.053361312
G24051002008001000,0.053361312
G24051002008001020,0.053361312
G24051002008001027,0.053361312
G24051002008001018,0.053361312
G24051002008001014,0.053361312
G24051002008001015,0.053361312
G24051002008001009,0.053361312
G24051002008001001,0.053361312
G24051002008001029,0.053361312
G24051002008001007,0.053361312
G24051002008001022,0.053361312
G24051002008001011,0.053361312
G24051002008001028,0.053361312
G24051002008001012,0.053361312
G24051002008001003,0.053361312
G24051002008001021,0.053361312
G24051002008001024,0.053361312
G24051002008001023,0.053361312
G24051002008001008,0.053361312
G24051002008001019,0.053361312
G24051002008001025,0.053361312
G24051002008001026,0.053361312
G24051002101001063,0.183261771
G24051002101001069,0.183261771
G24051002101001074,0.183261771
G24051002101001001,0.183261771
G24051002101001005,0.183261771
G24051002101001090,0.183261771
G24051002101001045,0.183261771
G24051002101001014,0.183261771
G24051002101001059,0.183261771
G24051002101001039,0.183261771
G24051002101001050,0.183261771
G24051002101001087,0.183261771
G24051002101001040,0.183261771
G24051002101001023,0.183261771
G24051002101001089,0.183261771
G24051002101001053,0.183261771
G24051002101001073,0.183261771
G24051002101001088,0.183261771
G24051002101001067,0.183261771
G24051002101001047,0.183261771
G24051002101001030,0.183261771
G24051002101001033,0.183261771
G24051002101001021,0.183261771
G24051002101001015,0.183261771
G24051002101001031,0.183261771
G24051002101001072,0.183261771
G24051002101001071,0.183261771
G24051002101001051,0.183261771
G24051002101001055,0.183261771
G24051002101001079,0.183261771
G24051002101001095,0.183261771
G24051002101001037,0.183261771
G24051002101001077,0.183261771
G24051002101001036,0.183261771
G24051002101001011,0.183261771
G24051002101001024,0.183261771
G24051002101001048,0.183261771
G24051002101001008,0.183261771
G24051002101001042,0.183261771
G24051002101001044,0.183261771
G24051002101001029,0.183261771
G24051002101001026,0.183261771
G24051002101001018,0.183261771
G24051002101001006,0.183261771
G24051002101001025,0.183261771
G24051002101001052,0.183261771
G24051002101001080,0.183261771
G24051002101001096,0.183261771
G24051002101001035,0.183261771
G24051002101001038,0.183261771
G24051002101001057,0.183261771
G24051002101001068,0.183261771
G24051002101001064,0.183261771
G24051002101001009,0.183261771
G24051002101001016,0.183261771
G24051002101001028,0.183261771
G24051002101001013,0.183261771
G24051002101001058,0.183261771
G24051002101001078,0.183261771
G24051002101001056,0.183261771
G24051002101001054,0.183261771
G24051002101001062,0.183261771
G24051002101001000,0.183261771
G24051002101001041,0.183261771
G24051002101001061,0.183261771
G24051002101001010,0.183261771
G24051002101001007,0.183261771
G24051002101001094,0.183261771
G24051002101001049,0.183261771
G24051002101001043,0.183261771
G24051002101001004,0.183261771
G24051002101001003,0.183261771
G24051002101001075,0.183261771
G24051002101001081,0.183261771
G24051002101001082,0.183261771
G24051002101001022,0.183261771
G24051002101001002,0.183261771
G24051002101001012,0.183261771
G24051002101001097,0.183261771
G24051002101001060,0.183261771
G24051002101001020,0.183261771
G24051002101001019,0.183261771
G24051002101001027,0.183261771
G24051002101001066,0.183261771
G24051002101001076,0.183261771
G24051002101001017,0.183261771
G24051002101001070,0.183261771
G24051002101001034,0.183261771
G24051002101001046,0.183261771
G24051002101001032,0.183261771
G24051002102001042,0.181494408
G24051002102001041,0.181494408
G24051002102001029,0.181494408
G24051002102001056,0.181494408
G24051002102001040,0.181494408
G24051002102001039,0.181494408
G24051002102001002,0.181494408
G24051002102001059,0.181494408
G24051002102001031,0.181494408
G24051002102001033,0.181494408
G24051002102001018,0.181494408
G24051002102001038,0.181494408
G24051002102001036,0.181494408
G24051002102001037,0.181494408
G24051002102001030,0.181494408
G24051002102001044,0.181494408
G24051002102001047,0.181494408
G24051002102001017,0.181494408
G24051002102001006,0.181494408
G24051002102001048,0.181494408
G24051002102001064,0.181494408
G24051002102001001,0.181494408
G24051002102001013,0.181494408
G24051002102001011,0.181494408
G24051002102001009,0.181494408
G24051002102001010,0.181494408
G24051002102001046,0.181494408
G24051002102001021,0.181494408
G24051002102001023,0.181494408
G24051002102001045,0.181494408
G24051002102001054,0.181494408
G24051002102001060,0.181494408
G24051002102001025,0.181494408
G24051002102001050,0.181494408
G24051002102001065,0.181494408
G24051002102001062,0.181494408
G24051002102001026,0.181494408
G24051002102001024,0.181494408
G24051002102001028,0.181494408
G24051002102001049,0.181494408
G24051002102001008,0.181494408
G24051002102001032,0.181494408
G24051002102001016,0.181494408
G24051002102001053,0.181494408
G24051002102001058,0.181494408
G24051002102001007,0.181494408
G24051002102001043,0.181494408
G24051002102001014,0.181494408
G24051002102001015,0.181494408
G24051002102001063,0.181494408
G24051002102001027,0.181494408
G24051002102001034,0.181494408
G24051002102001057,0.181494408
G24051002102001035,0.181494408
G24051002102001052,0.181494408
G24051002102001051,0.181494408
G24051002102001003,0.181494408
G24051002102001005,0.181494408
G24051002102001022,0.181494408
G24051002102001020,0.181494408
G24051002102001019,0.181494408
G24051002102001055,0.181494408
G24051002102001000,0.181494408
G24051002102001004,0.181494408
G24051002102001012,0.181494408
G24051002201002000,0.067238112
G24051002201002003,0.067238112
G24051002201002030,0.067238112
G24051002201002031,0.067238112
G24051002201002039,0.067238112
G24051002201002020,0.067238112
G24051002201002006,0.067238112
G24051002201002022,0.067238112
G24051002201002042,0.067238112
G24051002201002038,0.067238112
G24051002201002004,0.067238112
G24051002201002026,0.067238112
G24051002201002015,0.067238112
G24051002201002021,0.067238112
G24051002201002037,0.067238112
G24051002201002029,0.067238112
G24051002201002040,0.067238112
G24051002201002014,0.067238112
G24051002201002027,0.067238112
G24051002201002018,0.067238112
G24051002201002024,0.067238112
G24051002201002019,0.067238112
G24051002201002017,0.067238112
G24051002201002016,0.067238112
G24051002201002002,0.067238112
G24051002201002008,0.067238112
G24051002201002009,0.067238112
G24051002201002001,0.067238112
G24051002201002010,0.067238112
G24051002201002011,0.067238112
G24051002201002025,0.067238112
G24051002201002041,0.067238112
G24051002201002012,0.067238112
G24051002201002028,0.067238112
G24051002201002013,0.067238112
G24051002201002005,0.067238112
G24051002201002032,0.067238112
G24051002201002034,0.067238112
G24051002201002035,0.067238112
G24051002201002036,0.067238112
G24051002201002007,0.067238112
G24051002201002023,0.067238112
G24051002201002033,0.067238112
G24051002201003006,0.647019578
G24051002201003000,0.647019578
G24051002201003012,0.647019578
G24051002201003010,0.647019578
G24051002201003007,0.647019578
G24051002201003002,0.647019578
G24051002201003011,0.647019578
G24051002201003004,0.647019578
G24051002201003009,0.647019578
G24051002201003017,0.647019578
G24051002201003001,0.647019578
G24051002201003013,0.647019578
G24051002201003008,0.647019578
G24051002201003014,0.647019578
G24051002201003018,0.647019578
G24051002303001055,0.07397428
G24051002303001030,0.07397428
G24051002303001044,0.07397428
G24051002303001053,0.07397428
G24051002303001058,0.07397428
G24051002303001056,0.07397428
G24051002303001002,0.07397428
G24051002303001041,0.07397428
G24051002303001003,0.07397428
G24051002303001034,0.07397428
G24051002303001047,0.07397428
G24051002303001000,0.07397428
G24051002303001042,0.07397428
G24051002303001001,0.07397428
G24051002303001019,0.07397428
G24051002303001029,0.07397428
G24051002303001049,0.07397428
G24051002303001018,0.07397428
G24051002303001026,0.07397428
G24051002303001046,0.07397428
G24051002303001016,0.07397428
G24051002303001033,0.07397428
G24051002303001007,0.07397428
G24051002303001045,0.07397428
G24051002303001050,0.07397428
G24051002303001035,0.07397428
G24051002303001028,0.07397428
G24051002303001051,0.07397428
G24051002303001021,0.07397428
G24051002303001031,0.07397428
G24051002303001027,0.07397428
G24051002303001004,0.07397428
G24051002303001020,0.07397428
G24051002303001036,0.07397428
G24051002303001022,0.07397428
G24051002303001005,0.07397428
G24051002303001052,0.07397428
G24051002303001057,0.07397428
G24051002303001017,0.07397428
G24051002303001043,0.07397428
G24051002303001060,0.07397428
G24051002303001037,0.07397428
G24051002303001006,0.07397428
G24051002303001061,0.07397428
G24051002303001015,0.07397428
G24051002303001032,0.07397428
G24051002303001048,0.07397428
G24051002401001025,0.093034564
G24051002401001018,0.093034564
G24051002401001041,0.093034564
G24051002401001012,0.093034564
G24051002401001034,0.093034564
G24051002401001009,0.093034564
G24051002401001014,0.093034564
G24051002401001023,0.093034564
G24051002401001036,0.093034564
G24051002401001020,0.093034564
G24051002401001042,0.093034564
G24051002401001006,0.093034564
G24051002401001010,0.093034564
G24051002401001031,0.093034564
G24051002401001021,0.093034564
G24051002401001013,0.093034564
G24051002401001008,0.093034564
G24051002401001048,0.093034564
G24051002401001035,0.093034564
G24051002401001007,0.093034564
G24051002401001026,0.093034564
G24051002401001027,0.093034564
G24051002401001050,0.093034564
G24051002401001016,0.093034564
G24051002401001033,0.093034564
G24051002401001017,0.093034564
G24051002401001029,0.093034564
G24051002401001028,0.093034564
G24051002401001040,0.093034564
G24051002401001002,0.093034564
G24051002401001039,0.093034564
G24051002401001043,0.093034564
G24051002401001022,0.093034564
G24051002401001049,0.093034564
G24051002401001011,0.093034564
G24051002401001046,0.093034564
G24051002401001030,0.093034564
G24051002401001044,0.093034564
G24051002401001032,0.093034564
G24051002401001005,0.093034564
G24051002401001024,0.093034564
G24051002401001038,0.093034564
G24051002401001037,0.093034564
G24051002401001019,0.093034564
G24051002401001003,0.093034564
G24051002401001004,0.093034564
G24051002401001001,0.093034564
G24051002401001047,0.093034564
G24051002401001045,0.093034564
G24051002401001015,0.093034564
G24051002401002012,0.067497714
G24051002401002014,0.067497714
G24051002401002051,0.067497714
G24051002401002003,0.067497714
G24051002401002038,0.067497714
G24051002401002053,0.067497714
G24051002401002016,0.067497714
G24051002401002021,0.067497714
G24051002401002026,0.067497714
G24051002401002022,0.067497714
G24051002401002040,0.067497714
G24051002401002043,0.067497714
G24051002401002039,0.067497714
G24051002401002025,0.067497714
G24051002401002023,0.067497714
G24051002401002028,0.067497714
G24051002401002017,0.067497714
G24051002401002042,0.067497714
G24051002401002029,0.067497714
G24051002401002033,0.067497714
G24051002401002037,0.067497714
G24051002401002015,0.067497714
G24051002401002052,0.067497714
G24051002401002041,0.067497714
G24051002401002001,0.067497714
G24051002401002005,0.067497714
G24051002401002011,0.067497714
G24051002401002048,0.067497714
G24051002401002030,0.067497714
G24051002401002007,0.067497714
G24051002401002004,0.067497714
G24051002401002009,0.067497714
G24051002401002035,0.067497714
G24051002401002010,0.067497714
G24051002401002019,0.067497714
G24051002401002032,0.067497714
G24051002401002002,0.067497714
G24051002401002027,0.067497714
G24051002401002018,0.067497714
G24051002401002034,0.067497714
G24051002401002013,0.067497714
G24051002401002036,0.067497714
G24051002401002000,0.067497714
G24051002401002006,0.067497714
G24051002401002008,0.067497714
G24051002401002024,0.067497714
G24051002401002020,0.067497714
G24051002401002045,0.067497714
G24051002401002031,0.067497714
G24051002402001014,0.094501178
G24051002402001011,0.094501178
G24051002402001010,0.094501178
G24051002402001013,0.094501178
G24051002402001019,0.094501178
G24051002402001017,0.094501178
G24051002402001020,0.094501178
G24051002402001022,0.094501178
G24051002402001005,0.094501178
G24051002402001002,0.094501178
G24051002402001004,0.094501178
G24051002402001007,0.094501178
G24051002402001001,0.094501178
G24051002402001012,0.094501178
G24051002402001018,0.094501178
G24051002402001009,0.094501178
G24051002402001021,0.094501178
G24051002402001023,0.094501178
G24051002402001015,0.094501178
G24051002402001003,0.094501178
G24051002402001016,0.094501178
G24051002402001006,0.094501178
G24051002402001008,0.094501178
G24051002404002018,0.056940642
G24051002404002017,0.056940642
G24051002404002000,0.056940642
G24051002404002011,0.056940642
G24051002404002001,0.056940642
G24051002404002009,0.056940642
G24051002404002016,0.056940642
G24051002404002008,0.056940642
G24051002404002005,0.056940642
G24051002404002002,0.056940642
G24051002404002004,0.056940642
G24051002404002019,0.056940642
G24051002404002021,0.056940642
G24051002404002010,0.056940642
G24051002404002015,0.056940642
G24051002404002013,0.056940642
G24051002404002020,0.056940642
G24051002404002006,0.056940642
G24051002404002024,0.056940642
G24051002404002014,0.056940642
G24051002404002007,0.056940642
G24051002404002023,0.056940642
G24051002404002012,0.056940642
G24051002404002003,0.056940642
G24051002404002025,0.056940642
G24051002501011002,0.139261817
G24051002501011004,0.139261817
G24051002501011005,0.139261817
G24051002501011008,0.139261817
G24051002501011009,0.139261817
G24051002501011007,0.139261817
G24051002501011006,0.139261817
G24051002501011010,0.139261817
G24051002501011001,0.139261817
G24051002501011000,0.139261817
G24051002501011003,0.139261817
G24051002501012015,0.056407942
G24051002501012012,0.056407942
G24051002501012013,0.056407942
G24051002501012011,0.056407942
G24051002501012019,0.056407942
G24051002501012007,0.056407942
G24051002501012000,0.056407942
G24051002501012005,0.056407942
G24051002501012020,0.056407942
G24051002501012030,0.056407942
G24051002501012014,0.056407942
G24051002501012038,0.056407942
G24051002501012026,0.056407942
G24051002501012036,0.056407942
G24051002501012032,0.056407942
G24051002501012008,0.056407942
G24051002501012034,0.056407942
G24051002501012022,0.056407942
G24051002501012010,0.056407942
G24051002501012023,0.056407942
G24051002501012027,0.056407942
G24051002501012041,0.056407942
G24051002501012016,0.056407942
G24051002501012037,0.056407942
G24051002501012006,0.056407942
G24051002501012029,0.056407942
G24051002501012002,0.056407942
G24051002501012021,0.056407942
G24051002501012009,0.056407942
G24051002501012003,0.056407942
G24051002501012017,0.056407942
G24051002501012035,0.056407942
G24051002501012004,0.056407942
G24051002501012001,0.056407942
G24051002501012040,0.056407942
G24051002501012033,0.056407942
G24051002501012024,0.056407942
G24051002501012018,0.056407942
G24051002501012042,0.056407942
G24051002501012025,0.056407942
G24051002501012028,0.056407942
G24051002501012039,0.056407942
G24051002501012031,0.056407942
G24051002501021009,0.224053487
G24051002501021004,0.224053487
G24051002501021000,0.224053487
G24051002501021006,0.224053487
G24051002501021003,0.224053487
G24051002501021008,0.224053487
G24051002501021005,0.224053487
G24051002501021002,0.224053487
G24051002501021010,0.224053487
