GISJOIN,Shape_Area,fld_area,perc_fld_area
G24000504015041016,487.2607261,0,0
G24000504015041017,2332.494648,0,0
G24000504015041019,4891.173283,0,0
G24000504015041020,4112.467959,0,0
G24000504015041021,13671.11689,0,0
G24000504015041024,3422.218838,0,0
G24000504015041027,7495.842468,0,0
G24000504015041028,4184.39748,0,0
G24000504015041029,3176.773527,0,0
G24000504015041030,1469.357226,0,0
G24000504015041031,6989.039656,0,0
G24000504015042000,1858.044647,0,0
G24000504015042001,1725.321788,0,0
G24000504015042002,9369.014796,0,0
G24000504015042003,19324.60713,0,0
G24000504015042004,3371.517433,0,0
G24000504015042005,6313.739101,0,0
G24000504015042006,9331.293874,0,0
G24000504015042007,4160.683826,0,0
G24000504015042008,596.7371688,0,0
G24000504015042009,2255.445559,0,0
G24000504015042010,37721.91277,0,0
G24000504015042011,1113.673372,0,0
G24000504015042013,2212.136045,0,0
G24000504015042014,6990.973756,0,0
G24000504015042015,2381.971908,0,0
G24000504015042016,9286.507368,0,0
G24000504015042017,6285.28787,0,0
G24000504015042018,3227.44626,0,0
G24000504015042021,3280.498728,0,0
G24000504015042022,20492.7589,0,0
G24000504015042025,651.0256907,0,0
G24000504015043000,3187.745098,0,0
G24000504015043001,1958.638484,0,0
G24000504015043003,26484.49219,0,0
G24000504015043005,42521.58778,0,0
G24000504015043008,6274.844526,0,0
G24000504015043014,12688.78409,0,0
G24000504015043015,2321.613808,0,0
G24000504015043016,10069.81941,0,0
G24000504015043018,277.5716082,0,0
G24000504015043019,370.2589802,0,0
G24000504015051003,138.9499373,0,0
G24000504015051004,4849.78397,0,0
G24000504015051006,6578.235698,0,0
G24000504015051007,2330.130002,0,0
G24000504015051009,17036.76057,0,0
G24000504015051010,1409.181262,0,0
G24000504015051011,1022.705054,0,0
G24000504015051012,3698.559176,0,0
G24000504015051013,3293.277119,0,0
G24000504015051014,7475.199694,0,0
G24000504015051015,3335.841562,0,0
G24000504015051016,6709.677873,0,0
G24000504015051017,2031.066747,0,0
G24000504015052000,12266.71907,0,0
G24000504015052001,8242.965248,0,0
G24000504015052002,731.725679,0,0
G24000504015052003,2455.857304,0,0
G24000504015052004,4835.403589,0,0
G24000504015052005,3732.425556,0,0
G24000504015052006,4582.825145,0,0
G24000504015052007,17484.60714,0,0
G24000504015052008,17198.3144,0,0
G24000504015052009,24840.43846,0,0
G24000504015052011,3310.287083,0,0
G24000504015052015,787.6940708,0,0
G24000504015052018,3519.770407,0,0
G24000504015052019,1552.414738,0,0
G24000504015052020,421.0095885,0,0
G24000504015052021,1760.567927,0,0
G24000504015053000,6046.21997,0,0
G24000504015053001,6339.394826,0,0
G24000504015053002,5218.285146,0,0
G24000504015053004,6271.494327,0,0
G24000504015053005,3929.822037,0,0
G24000504015053006,2225.845065,0,0
G24000504015053007,3594.429815,0,0
G24000504015053008,4893.798993,0,0
G24000504015053009,5513.605401,0,0
G24000504015053010,1976.365863,0,0
G24000504015053011,8788.431101,0,0
G24000504015053012,1697.77084,0,0
G24000504015053013,3371.343209,0,0
G24000504015053014,2383.073704,0,0
G24000504015061000,30758.75084,0,0
G24000504015061001,16194.40207,0,0
G24000504015061002,30437.72538,0,0
G24000504015061006,8114.620643,0,0
G24000504015061007,674.7711951,0,0
G24000504015061008,1517.188319,0,0
G24000504015061011,1312.128168,0,0
G24000504015062000,5361.68467,0,0
G24000504015062001,37267.28002,0,0
G24000504015062003,2525.317206,0,0
G24000504015062004,6996.36425,0,0
G24000504015062006,3966.437142,0,0
G24000504015062007,397.3914878,0,0
G24000504015062011,869.5180067,0,0
G24000504015062013,4107.767138,0,0
G24000504015063000,10066.62189,0,0
G24000504015063001,3081.802615,0,0
G24000504015063002,561.3683038,0,0
G24000504015063003,9653.305278,0,0
G24000504015063004,5523.27356,0,0
G24000504015063005,7890.493532,0,0
G24000504015063006,6570.6719,0,0
G24000504015063007,4464.949951,0,0
G24000504015063009,2791.04155,0,0
G24000504015071001,14300.42919,0,0
G24000504015071002,4925.80545,988.0936376,0.200595344
G24000504015071003,3985.632536,473.4304169,0.118784261
G24000504015071005,732.9078151,0,0
G24000504015071006,597.2257553,0,0
G24000504015071007,7026.242365,0,0
G24000504015071008,32834.83412,0,0
G24000504015071009,395.048441,0,0
G24000504015071012,1334.701038,0,0
G24000504015071013,3445.982901,944.2159422,0.274004825
G24000504015071014,2335.391377,0,0
G24000504015071015,2910.621305,0,0
G24000504015071018,3738.804613,0,0
G24000504015071019,2474.362723,0,0
G24000504015071020,24318.80332,0,0
G24000504015071022,1647.325797,0,0
G24000504015071024,318.0893983,0,0
G24000504015071028,7927.974341,0,0
G24000504015071038,81698.56515,0,0
G24000504015071043,1713.751853,0,0
G24000504015071047,815.2412852,0,0
G24000504015071048,731.931147,0,0
G24000504015071049,657.7369849,0,0
G24000504015072000,7153.113027,0,0
G24000504015072001,6568.592642,0,0
G24000504015072002,4409.955111,0,0
G24000504015072005,12755.44519,0,0
G24000504015072010,9391.254182,0,0
G24000504015072011,5033.94878,0,0
G24000504015072012,1172.806407,0,0
G24000504015072013,2590.129616,0,0
G24000504015072014,3308.084308,0,0
G24000504015072015,13025.90477,0,0
G24000504015072016,8546.013111,0,0
G24000504015072017,5633.416948,0,0
G24000504015072018,5353.539566,0,0
G24000504015072019,3074.342956,0,0
G24000504015072020,3870.896991,0,0
G24000504015073000,15787.93865,0,0
G24000504015073001,8884.683994,0,0
G24000504015074000,10012.19686,0,0
G24000504015074001,5426.034961,0,0
G24000504015074002,6335.807879,0,0
G24000504015074003,868.1605194,0,0
G24000504015074004,878.131091,0,0
G24000504015074005,3328.682012,0,0
G24000504015074006,3752.842266,0,0
G24000504015074007,2942.98535,0,0
G24000504015074008,1020.512372,0,0
G24000504022011000,10898.19828,0,0
G24000504022011001,229.0014393,0,0
G24000504022011003,810.4948535,0,0
G24000504022011004,2484.309758,0,0
G24000504022011005,3314.299751,0,0
G24000504022011006,9150.735725,0,0
G24000504022011007,172.9049664,0,0
G24000504022011009,12021.23862,0,0
G24000504022011010,6238.723111,0,0
G24000504022011011,2014.489799,0,0
G24000504022011012,264.7476668,0,0
G24000504022011013,2692.361757,0,0
G24000504022011015,160.0549103,0,0
G24000504022011018,20142.1491,0,0
G24000504022011019,205.3682854,0,0
G24000504022011020,4021.043616,0,0
G24000504022011021,2035.964258,0,0
G24000504022011022,4283.49332,0,0
G24000504022011023,3371.180701,0,0
G24000504022011024,729.6611934,0,0
G24000504022011025,310.2536531,0,0
G24000504022011027,22803.56142,0,0
G24000504022011029,191.3353307,0,0
G24000504022011031,1173.076774,0,0
G24000504022011032,2510.493545,0,0
G24000504022011033,9630.194996,0,0
G24000504022011034,1699.649394,0,0
G24000504022011036,1810.162603,0,0
G24000504022011037,2372.742176,0,0
G24000504022011038,2659.240153,0,0
G24000504022011041,288.7491354,0,0
G24000504022011042,4470.949679,0,0
G24000504022011043,2314.801013,0,0
G24000504022011044,939.7260506,0,0
G24000504022011045,735.1710358,0,0
G24000504022012000,29221.98575,0,0
G24000504022012001,7056.893781,0,0
G24000504022012008,22392.49606,0,0
G24000504022012009,134.2160072,0,0
G24000504022012010,1119.727791,0,0
G24000504022012011,5877.19991,0,0
G24000504022012014,2690.067126,0,0
G24000504022012015,9246.231093,0,0
G24000504022012016,663.0380015,0,0
G24000504022012017,3746.931905,0,0
G24000504022012018,12117.98205,0,0
G24000504022012019,138.5162639,0,0
G24000504022012020,295.0718932,0,0
G24000504022012021,146.3823846,0,0
G24000504022012022,565.6145722,0,0
G24000504022012023,8822.96262,377.4544653,0.042780921
G24000504022012025,273.4864382,0,0
G24000504022012027,6622.650726,0,0
G24000504022012030,755.6017504,0,0
G24000504022012031,28904.23154,165.9940751,0.005742899
G24000504022012036,14128.31637,0,0
G24000504022021000,12910.68356,0,0
G24000504022021002,3761.432624,0,0
G24000504022021003,1823.189237,0,0
G24000504022021004,7700.369496,0,0
G24000504022021005,5236.756661,0,0
G24000504022021006,4919.875556,0,0
G24000504022021007,21847.26676,0,0
G24000504022021008,39016.48102,0,0
G24000504022021009,520.2414905,0,0
G24000504022021010,2919.832101,0,0
G24000504022021011,463.1326739,0,0
G24000504022021013,169.6882902,0,0
G24000504022021014,5216.93149,0,0
G24000504022021015,4508.474497,110.795173,0.02457487
G24000504022021016,425.5369335,0,0
G24000504022021017,29.85002901,29.85002901,1
G24000504022021018,1635.77305,184.5574766,0.112825845
G24000504022021019,97.80664172,97.80664172,1
G24000504022021021,9283.887255,0,0
G24000504022021022,7920.783162,0,0
G24000504022021025,1152.718026,0,0
G24000504022021026,14720.11305,0,0
G24000504022021028,5455.503264,0,0
G24000504022021033,3014.326966,0,0
G24000504022021034,242.4289287,0,0
G24000504022021036,110.9841568,110.9841568,1
G24000504022021039,4256.582391,207.3283534,0.048707704
G24000504022021041,99.28263348,99.28263348,1
G24000504022021042,2369.202547,0,0
G24000504022021043,489.9424362,0,0
G24000504023021004,13591.58421,0,0
G24000504023021005,2352.16778,0,0
G24000504023021006,2946.088102,0,0
G24000504023021007,3573.40836,0,0
G24000504023021008,4463.014242,0,0
G24000504023021009,4140.588688,0,0
G24000504023021010,5591.668844,0,0
G24000504023021011,5269.75376,0,0
G24000504023021012,4458.524813,0,0
G24000504023021013,2188.643305,0,0
G24000504023021014,60638.8677,0,0
G24000504023021016,1422.92256,0,0
G24000504023021018,2018.003645,0,0
G24000504023021020,2397.699842,0,0
G24000504023021021,736.0342475,0,0
G24000504023021023,7316.971037,0,0
G24000504023021025,1982.250826,0,0
G24000504023022004,13588.63069,0,0
G24000504023022006,14270.07038,0,0
G24000504023022008,3257.483755,0,0
G24000504023022009,18302.67545,0,0
G24000504023022010,8626.313687,0,0
G24000504023022011,19393.94823,0,0
G24000504023022012,5202.476998,0,0
G24000504023022014,50420.4333,0,0
G24000504023022015,1364.548174,0,0
G24000504023022016,5570.749787,0,0
G24000504023022017,5738.462206,0,0
G24000504023022018,2379.883696,0,0
G24000504023022019,4841.70494,0,0
G24000504023022020,6026.113492,0,0
G24000504023022021,6593.206963,0,0
G24000504023022027,4261.008261,0,0
G24000504023031002,6550.34536,0,0
G24000504023031004,2850.987362,0,0
G24000504023031006,2462.460389,0,0
G24000504023031007,16199.44571,0,0
G24000504023031008,1502.273161,0,0
G24000504023031010,3831.085866,0,0
G24000504023032000,2326.821425,0,0
G24000504023032001,2705.456778,0,0
G24000504023032002,2994.67701,0,0
G24000504023032003,3620.30402,0,0
G24000504023032005,10832.88987,0,0
G24000504023032006,2662.806421,0,0
G24000504023032007,1913.30603,0,0
G24000504023032008,512.914542,0,0
G24000504023032009,2302.145769,0,0
G24000504023032010,1723.131208,0,0
G24000504023032012,5494.921303,0,0
G24000504023032013,972.2760167,0,0
G24000504023032014,988.5436682,0,0
G24000504023032015,2927.796622,0,0
G24000504023032016,3051.565328,0,0
G24000504023032017,2929.817266,0,0
G24000504023032019,8359.13715,0,0
G24000504023032020,3079.24851,0,0
G24000504023032021,2798.511046,0,0
G24000504023032022,7575.420306,0,0
G24000504023032023,2019.098842,0,0
G24000504023032024,2696.349395,0,0
G24000504023032025,2337.080868,0,0
G24000504023033001,3269.643078,0,0
G24000504023033002,1832.687247,0,0
G24000504023033003,2525.409546,0,0
G24000504023033004,4863.548476,0,0
G24000504023033005,29593.9601,0,0
G24000504023033007,3618.538377,0,0
G24000504023033008,2196.562983,0,0
G24000504023033009,8132.089486,0,0
G24000504023033010,2519.7019,0,0
G24000504023033011,5959.038892,0,0
G24000504023033012,3208.965197,0,0
G24000504023033016,4657.598884,0,0
G24000504023034005,5381.439147,0,0
G24000504023034006,1731.265239,0,0
G24000504023034007,852.7385824,0,0
G24000504023034008,4409.86982,0,0
G24000504023034009,8564.199212,0,0
G24000504023034010,5579.189424,0,0
G24000504023034011,4544.474945,0,0
G24000504023034012,4020.196371,0,0
G24000504023034013,4968.198067,0,0
G24000504023034014,1719.191428,0,0
G24000504023034015,2534.684601,0,0
G24000504023034016,4588.560747,0,0
G24000504023034017,4396.755084,0,0
G24000504023034018,3976.847399,0,0
G24000504023034019,3719.582319,0,0
G24000504023034020,2087.771978,0,0
G24000504023034021,7717.218474,0,0
G24000504023034022,7466.797377,0,0
G24000504023035001,13900.58156,0,0
G24000504023035002,19833.48258,0,0
G24000504023035004,11797.17529,0,0
G24000504023035005,2683.728109,0,0
G24000504023035006,6641.067863,0,0
G24000504023035007,13093.81244,0,0
G24000504023035008,3185.985236,0,0
G24000504023035009,3954.961845,0,0
G24000504023035010,2135.847632,0,0
G24000504023035011,1349.366329,0,0
G24000504023035012,2111.64138,0,0
G24000504023035013,2170.460359,0,0
G24000504023035014,13783.85927,0,0
G24000504023035015,2796.436858,0,0
G24000504023035016,12853.61255,0,0
G24000504023041003,7394.687265,0,0
G24000504023041004,2813.670358,0,0
G24000504023041005,2466.021836,0,0
G24000504023041006,2138.162981,0,0
G24000504023041007,7261.518375,0,0
G24000504023041008,1320.321332,0,0
G24000504023041009,6811.366142,0,0
G24000504023041010,1101.695765,0,0
G24000504023041012,3863.523462,0,0
G24000504023041013,2690.227477,0,0
G24000504023041014,4649.323246,0,0
G24000504023041015,3025.342825,0,0
G24000504023041016,6556.355427,0,0
G24000504023041017,2940.24704,0,0
G24000504023041018,3213.674233,0,0
G24000504023041019,4736.189239,0,0
G24000504023041020,3946.573667,0,0
G24000504023042000,4365.790148,0,0
G24000504023042001,5636.982103,0,0
G24000504023042002,1368.623233,0,0
G24000504023042003,11098.02249,0,0
G24000504023042004,3031.843801,0,0
G24000504023042006,5088.952174,0,0
G24000504023042007,6020.91609,0,0
G24000504023042008,7992.207958,0,0
G24000504023042011,11249.93612,0,0
G24000504023042012,9287.239078,0,0
G24000504023043006,7270.772785,0,0
G24000504023043007,1999.640648,0,0
G24000504023043008,1711.230221,0,0
G24000504023043009,2570.353328,0,0
G24000504023043010,1613.3202,0,0
G24000504023043011,1374.765536,0,0
G24000504023043012,1721.689283,0,0
G24000504023043013,4368.061042,0,0
G24000504023043014,2293.783933,0,0
G24000504023043015,1627.422759,0,0
G24000504023043016,1119.410356,0,0
G24000504023043017,1359.691698,0,0
G24000504023043018,3411.109587,0,0
G24000504023043019,1170.462251,0,0
G24000504023043020,2906.185222,0,0
G24000504023043021,5671.212738,0,0
G24000504023043022,4100.391665,0,0
G24000504023043023,5910.992479,0,0
G24000504023043024,1689.864148,0,0
G24000504023043025,1243.605747,0,0
G24000504023043026,3257.076742,0,0
G24000504023043027,3159.47232,0,0
G24000504023051000,7545.939361,2444.551409,0.323955878
G24000504023051001,1008.782851,1008.782851,1
G24000504023051006,13832.32525,0,0
G24000504023051009,7523.842031,0,0
G24000504023051010,2868.446887,0,0
G24000504023051011,2506.098759,0,0
G24000504023051012,9961.23663,520.0284496,0.05220521
G24000504023051013,3062.851464,0,0
G24000504023051014,5796.34658,0,0
G24000504023052003,1673.471717,0,0
G24000504023052004,1633.767219,0,0
G24000504023052005,786.1908137,0,0
G24000504023052006,1362.756791,0,0
G24000504023052007,1889.122286,0,0
G24000504023052008,2414.686579,0,0
G24000504023052009,1086.42319,0,0
G24000504023052010,1697.925186,0,0
G24000504023052011,4136.831025,0,0
G24000504023052012,2563.937306,1349.968326,0.526521582
G24000504023052014,12291.03078,1267.243922,0.103103144
G24000504023061000,5631.214951,0,0
G24000504023061001,3146.170087,0,0
G24000504023061005,30105.99888,0,0
G24000504023061006,2856.455911,0,0
G24000504023061007,3153.289852,0,0
G24000504023061008,7212.226157,0,0
G24000504023061009,3370.317783,0,0
G24000504023061010,1293.731116,0,0
G24000504023061011,3649.564085,0,0
G24000504023061012,8063.636929,0,0
G24000504023061013,1047.966881,0,0
G24000504023061014,3376.134504,0,0
G24000504023061015,699.872157,0,0
G24000504023061016,1094.38273,0,0
G24000504023061017,17019.70824,0,0
G24000504023061018,1595.378248,0,0
G24000504023061019,569.749131,0,0
G24000504023061020,2376.102726,0,0
G24000504023061021,4060.199444,0,0
G24000504023062000,2632.246668,0,0
G24000504023062001,1604.905676,0,0
G24000504023062002,18421.01125,0,0
G24000504023062003,5855.676851,0,0
G24000504023062004,4022.004574,0,0
G24000504023062005,7683.248172,1095.176279,0.142540792
G24000504023062006,1296.221645,0,0
G24000504023071000,2988.114487,0,0
G24000504023071001,1242.043092,0,0
G24000504023071002,28158.07404,0,0
G24000504023071003,1735.531529,0,0
G24000504023071006,1869.309673,0,0
G24000504023071007,2385.487132,0,0
G24000504023071009,3617.818749,0,0
G24000504023071010,383.0844969,0,0
G24000504023071011,1855.557393,0,0
G24000504023071012,2382.361183,0,0
G24000504023072001,1275.08768,0,0
G24000504023072002,2158.892575,0,0
G24000504023072003,5123.663251,0,0
G24000504023072004,3046.320574,0,0
G24000504023072005,13917.76694,0,0
G24000504023072008,16804.12799,0,0
G24000504023072009,8428.815029,0,0
G24000504023072010,10236.14583,0,0
G24000504023072011,3561.357445,0,0
G24000504023072012,3560.223696,0,0
G24000504023072013,4657.124502,0,0
G24000504023072014,4343.69481,0,0
G24000504023072015,2269.191616,0,0
G24000504023072016,2028.871816,0,0
G24000504023072017,7326.118729,0,0
G24000504023072018,27081.24464,0,0
G24000504023072020,1582.236924,0,0
G24000504023072021,7962.441919,0,0
G24000504023072022,4232.315595,0,0
G24000504023072025,8868.507677,0,0
G24000504023072026,1201.50281,0,0
G24000504023072027,5255.525048,0,0
G24000504023072028,2910.443782,0,0
G24000504023072029,4113.386109,0,0
G24000504023073001,9427.416037,0,0
G24000504023073004,18843.67533,0,0
G24000504023073005,1562.269698,0,0
G24000504023073006,13163.72898,0,0
G24000504023073007,681.4755427,0,0
G24000504023073008,5356.927369,0,0
G24000504023073009,4364.314886,0,0
G24000504023073010,1571.527629,0,0
G24000504023073011,1218.648441,0,0
G24000504023073012,2989.175457,0,0
G24000504023073013,2331.617484,724.5519092,0.310750762
G24000504024031002,9065.9365,0,0
G24000504024031003,3817.327442,0,0
G24000504024031004,4254.405214,0,0
G24000504024031006,2985.206744,0,0
G24000504024031007,1991.28033,0,0
G24000504024031008,3192.913256,0,0
G24000504024031009,3381.08889,0,0
G24000504024031010,4187.527046,0,0
G24000504024031011,3316.65372,0,0
G24000504024032005,10658.02536,0,0
G24000504024032009,1328.829696,0,0
G24000504024032011,954.5352368,0,0
G24000504024032019,102.1978725,0,0
